"","business_id","longitude","latitude","stars"
"8378","BKR18gyfLzuFz0-4CYTeiw",-111.8423179,33.30305,3.5
"8379","vEfbqrqGZdiZJkZ_F-FUIg",-111.842586,33.299873,3.5
"8380","1zIOF6DwEqZx-tBI35UXDw",-111.82143,33.321491,2.5
"8381","x4N7KH4hLtHga269T3EOBw",-111.8567494,33.3368531,4.5
"8382","ARW0xawPIbykL-1AFs26PQ",-111.845545,33.334632,2.5
"8383","4TEiMrW7OmpUgBXONg1tQw",-111.854277,33.33563,2.5
"8384","88xMHZYn14WP2HrGT9SZnA",-111.8320842,33.2953155,2.5
"8385","vKQSEJX8T_7RejEJvL33ew",-111.866398,33.308411,4.5
"8386","-EOZn5fbMKUo_3QEDFfedQ",-111.796408,33.2937629,4
"8387","K-LIsp_3A5yW1_GL3Bo0UQ",-111.8237367,33.3357304,3.5
"8388","vF4d_jh3shJx8jU39AZdqg",-111.841796,33.307114,4
"8389","royG3-ZCroJsggnSknl19w",-111.838092841208,33.3034745974963,4.5
"8390","9pPUz8y7_foD0YYuIHY54A",-111.8413933,33.2946523,3.5
"8391","eODFYaXpC0M_39dzR5B2Nw",-111.823486611828,33.2928741692986,2
"8392","hOD1FviT9Bza1q42D8WB5g",-111.854611,33.337062,2.5
"8393","Fa48nm4dZwGNrXo2XDoZgg",-111.841944,33.316607,4
"8394","vvv1MV3X-Z60ljjcPdpjkg",-111.839898,33.3323077,5
"8395","GZnYNtbzf24c06n3T8mfqw",-111.8368331,33.3060498,1
"8396","JHcfeatVT6SnTS2pqteQKg",-111.7435307,33.3016413,4.5
"8397","PY-j9OG_jIvC1o-rIy4jxw",-111.8418254,33.3224836,3
"8398","WnBBS5UDCGqVTfsgRDwsaA",-111.8414237,33.2933444,4.5
"8399","0JFKxuixFnJen6MwOCi8Lg",-111.841123,33.317777,3
"8400","XN4i-qZ3cFK6cqcFRD2WNQ",-111.857959,33.306491,4
"8401","H5tbvDIw7oojoTcmaXsUrw",-111.840109,33.330771,4
"8402","Ec3FZiigDka9cV17b3wXdw",-111.842025756836,33.3020248413086,2.5
"8403","xZEFQlr6rqXxy1Nsmq15wQ",-111.858654,33.3480909,3.5
"8404","F_sbmpkcdHh5IXwaNLtCMw",-111.842609189224,33.3040052850377,2.5
"8405","yn0xOJzErpI0LGkfKxiNfg",-111.876604,33.261262,4.5
"8406","h-EkPjwF47mDPgrTGXLoIQ",-111.82274,33.292803,3.5
"8407","WzVvYnJZHvgA0Z-weEJztw",-111.8396278,33.3312527,4.5
"8408","ILNvEpFq5zQPk2wg4NLIIw",-111.8416858,33.3129825,3.5
"8409","TPnm1-CSqzre8NxcOU9QzA",-111.84928,33.292058,2.5
"8410","mjvFPc98juoOyzkHksTfzw",-111.842606,33.356187,4
"8411","dYLlSj_SWwHg1aA3Km061w",-111.8463705,33.3344463,4
"8412","tvl7g3vGfhg2LWPx6LtvBw",-111.855949,33.335625,3.5
"8413","aI9jpMHlifqBGwca2pK20Q",-111.8417739,33.3199907,3.5
"8414","3lzvwV2W1KCUoxXC4d2ljg",-111.844357,33.350123,4.5
"8415","jQQF_Vyu69j6VAqyLmqtag",-111.8566468,33.3368091,4
"8416","4d9L4n2O0iTT_vZupWw9aQ",-111.836663,33.269569,4.5
"8417","Xth3AXjbQVpvsUBNSFcxtA",-111.8073148,33.3196949,2.5
"8418","vf2yCONx3HYVOyJ0ftnv5Q",-111.841091,33.327247,3.5
"8419","wxvOv5ERgY2SPp1OyIdLEQ",-111.8217032,33.2922278,1.5
"8420","ulvbAbgMqSviiFaKrQRtZw",-111.840333,33.3320719,5
"8421","k68CpgExvUuSERgy6xxN2w",-111.848794,33.32107,4.5
"8422","KuUHf5U3CHIMBZqQTti7OA",-111.8440344,33.335195,2.5
"8423","H2PQME3WxWwfCzpsYn_6CQ",-111.82279,33.321821,3.5
"8424","hoDG7g0Qxqje0dP_7MqpHQ",-111.8423781,33.3046882,4
"8425","jMxPbB_qhCONidfVsf3uBA",-111.7562234,33.3019012,3
"8426","iGb3sQ4wCofUJOycrn0wQg",-111.826717,33.305811,4
"8427","Fb51W8ahDvTbTjPEOoSNbA",-111.8402382,33.3373133,5
"8428","uPezkdNi_x_SwWlf_2rcMw",-111.8395221,33.3214875,4
"8429","wnkCMnBVkQM5td24gHkLpA",-111.841006,33.318451,2.5
"8430","-sTBvM1pOpZts9dnJ6_5Xw",-111.8419339,33.3405799,4
"8431","eg57kF41MBs5RC1vDDRk9Q",-111.8471271,33.3207935,3
"8432","beSTvipgSYgFM3Q_99yyvg",-111.897967,33.3022462,3
"8433","bGPEviF3GLKv7hDykcjPwg",-111.8413595,33.3076635,5
"8434","UUnawRMKzdtoYSOxfi1BRQ",-111.8502884,33.313374,3.5
"8435","70o5uUyIxrTqEdoFx6njew",-111.8419208,33.2969845,2.5
"8436","pPsS-ZcPwRNRw2Pdbc4-7A",-111.8248957,33.3257151,2.5
"8437","9Dz4kTyZ5aGK199O99BHGw",-111.836116,33.32165,4
"8438","7_fkHRNNHSFVP0pQCWm4yQ",-111.8416131,33.3111879,4
"8439","A4aCd4Iu1hmkI7wJHO99zA",-111.842124,33.298231,3
"8440","nEaTXxPprXBS1S4iOcXeEQ",-111.840994,33.329657,2.5
"8441","i6_gm33IuslEp3JW82vMaQ",-111.8419193,33.3345668,2
"8442","XGFpkhADJhD0t6eWEpHs9Q",-111.8257499,33.3353728,4.5
"8443","5QJGs9zEU3yQEzMfCPSN3A",-111.8419508,33.3218583,1.5
"8444","y0weNFCIJF9bTgBbFST86A",-111.8410678,33.3021356,3
"8445","s5BD7v8zO-YCjm9xnOLo8g",-111.822674,33.322668,3.5
"8446","ebleACL9xyHB0qVKA3bqpw",-111.842461,33.300009,5
"8447","T_Kcz_bkhE9T6YejqFqPxQ",-111.8404958,33.3060217,3.5
"8448","zIIX67zBlx8w3WlLCCOdpA",-111.8747445,33.3260297,2.5
"8449","H0gLsxmzxpH2w4OIf-DmBg",-111.85699,33.3482338,5
"8450","kzZJjm56gG0aSpyA-dS3eA",-111.840904,33.331778,3.5
"8451","g_kOqG2Zl8ygx46XKtWilw",-111.8584094,33.3201846,2.5
"8452","eXS7MfYhXGSLQ5Flgoxt1g",-111.8456254,33.3354991,2.5
"8453","-I2-9X1hbqTUH3XwvPMJjA",-111.8421873,33.3268749,3
"8454","P7eRJgUTPlercKmRynlzMg",-111.841159,33.292661,5
"8455","-Xt7W-mrOxl5MOd1czahCQ",-111.8407609,33.3345055,4.5
"8456","Oa7eYy7PpQpgDRYI6c9yLg",-111.841700077057,33.3369525521994,4
"8457","trjxlBNadzWJty3vx2J5CQ",-111.8418419,33.3586796,5
"8458","a29C6sg39V2HP_tq3m8nEw",-111.84303,33.351089,2
"8459","ubyQZRkJAnAw1uYj-7zYLQ",-111.8427246,33.3336592,3
"8460","-v8FrfMccLpIzong9XpiuQ",-111.842241883278,33.3201612104948,1.5
"8461","5vI1Jx3FW5BmVIyK1_fRLw",-111.842124,33.298231,3
"8462","s17GoK2WVzYiICdgKVfl7A",-111.8585687,33.3480824,4.5
"8463","IFxPkgKj7C-znrs0WcJKVA",-111.8418708,33.3183402,5
"8464","AAkqVCuUGIP0gvY42_CRYA",-111.8416299,33.3193525,1
"8465","NrH_WVmpeAPy_TBgB2UgfQ",-111.842494,33.3150369,4
"8466","-PlBup56BwVItJWUgZ-r_w",-111.8426266,33.3277116,3.5
"8467","0-fFevia4e8dp6XnprfirQ",-111.841197162867,33.3221654625745,2
"8468","r-iUs1HGwKExd1T2J5ez2w",-111.8409681,33.3135411,4.5
"8469","7EFNxJUVQtF3jS1P6qsweg",-111.8419,33.3004279,3
"8470","3yfkSRMsFD_nskgobc9A4g",-111.826463,33.306751,3.5
"8471","Zoykd_TYllQvm0y3HwMk_g",-111.8558219,33.3230451,4
"8472","qW9UysjJw3y3CwEbzruEEw",-111.841042,33.308964,4
"8473","piymIHE-6HFS1ODP2uFfxA",-111.858619,33.307758,5
"8474","asvnt2spazaoNd8Hs1jdEw",-111.841192,33.291847,2.5
"8475","y1oqe6pFYzQK08evy8vlLg",-111.8411655,33.3096142,1.5
"8476","EyoS7DeZ6FHup9l8CpEoig",-111.685367,33.2125455,3.5
"8477","BtA-rOtVfQ9Ivsi8bzxndA",-111.886118,33.572215,3.5
"8478","cmyi1OKQxm01ZwgU4Tb_QQ",-111.8088752,33.335917,3.5
"8479","xkiVHfXb0QsuXp8HRzWWGw",-111.8236542,33.3364486,2.5
"8480","SqZxaw_2DdZhWE0kCpToyg",-111.80616614434,33.336103335741,3
"8481","iGUq9UPsHIDvuii1zcJosA",-111.823666,33.350846,3
"8482","hQblBWW_3CyZpNbTCI7C6A",-111.7520656,33.3797911,5
"8483","YkLnMTOf8XsqbYS7_qPNsQ",-111.7892252,33.3790037,1
"8484","PJOtxipj9SLRPjyBWiId9Q",-111.8252352,33.3655408,3
"8485","UBHENdQcmWBG3vnjz6OdMw",-111.841114,33.363016,3
"8486","rF5uvk0-2_N60UxJ1NRl0g",-111.823935,33.348804,4
"8487","bElcA8EVG74VKKmAm2QLeg",-111.790961,33.3403987,2.5
"8488","EQxR8CKkKSmHW0fgtqVosg",-111.8081201,33.3339386,3.5
"8489","gZ35iGVBE5htElMizDmrmw",-111.82647,33.354704,3
"8490","jdAJps4WUUUY-zN-XV2m0g",-111.8036,33.3518,5
"8491","TMpoc-zglldsWNCiJdJpGw",-111.833123,33.3742019,4
"8492","CnqSZ7HmH7723bDfxtVeTg",-111.803848743439,33.3787955127439,4.5
"8493","b7sTr8xjPXc1HOIsfGW2nA",-111.8449346,33.4329528,4
"8494","U1sC16B31usuCwoWYlsP1A",-111.8054825,33.3780656,4
"8495","_D3KUba-5fHTbucTBAnigw",-111.841256,33.3664957,2
"8496","lUhjcttOVyH9uNa0v6NFfw",-111.8747445,33.3260297,3
"8497","52nLXshaS3V4Z-uxRHKFHA",-111.8236967,33.3483247,4
"8498","KdRAYAy1yBgBmCFc8tQPow",-111.8434983,33.355966,4.5
"8499","q3bUzyepoBc7-_IFA3y7Fw",-111.8045501,33.3211569,2
"8500","H4GZBGhtmmfxzDA8MxUr7g",-111.8048081,33.3211655,3.5
"8501","cZhMLtlo1nVT_zSmRp3Jew",-111.7952685,33.3531542,3.5
"8502","-dz2h55a0SdnBJEXQm9CAQ",-111.804857,33.321564,4.5
"8503","hnw-5xX7i4C1po5X9i686Q",-111.8048599,33.3345486,4
"8504","v1zN2kMLLB3B-D8FTEOWkQ",-111.807936429977,33.3352553844452,2
"8505","GCBV_UUm5F1pCelChP5xIw",-111.6907592,33.3794089,4
"8506","bxsbIOEauZh3lkQJdAtziQ",-111.8394514,33.3744022,4
"8507","Ps6qpHmBDs5LFEOnDTSFVw",-111.8218652,33.3494059,3
"8508","AT8Q93hoVJtnvh3VtK0rrw",-111.806298,33.333655,4
"8509","JR-lU_nKD_aeygZ3yrFXJg",-111.7903279,33.3302921,5
"8510","ts-MfJZ3BLPS6PP2KBa6Jg",-111.8231498,33.3353077,3
"8511","-6O53B-ksqSKzWM6Y9moEQ",-111.8323874,33.3783296,3.5
"8512","Zn0i8aC7rq_juCcuHQNd3Q",-111.8082467,33.3650852,5
"8513","cPqDrBq3tL0dCinRFV02Pw",-111.8076101,33.3358641,2.5
"8514","YjTdvr2K-1sQ-VKaPXrkgw",-111.821208,33.3359514,4
"8515","lFEhM9EdOoaz2XH--0txDw",-111.823775,33.365308,2
"8516","wAcdAHfjTekN-B1zGvQArg",-111.8241038,33.3655077,2.5
"8517","gxJhdbLlnuOpU0c-wuxI8g",-111.804738,33.357638,4.5
"8518","m6Sx1xt6-FxaQh6Y7YKscA",-111.80376,33.357612,4.5
"8519","HX90X49aMeGyxKS9yOggWQ",-111.843786,33.383949,1.5
"8520","0wK--zW6Bgqgvnob8Qc77g",-111.805265,33.321486,3.5
"8521","-Rb9vXZjET2PfWMjLzZgvg",-111.8044657,33.3354247,2.5
"8522","Ke7MK6kEiC8Ini5BTavaVg",-111.810336640137,33.3751563253605,4.5
"8523","85tkG-7jNZ6pKZo0X-cRWQ",-111.809683,33.3788257,3.5
"8524","MfcXonXMQZQuROvH4Ojceg",-111.8270568,33.3501388,3
"8525","Qrw-F4hZExgZ7qLjyyYl3w",-111.829287,33.365096,3
"8526","ASfFd5hKoG6QF6H3id2l0A",-111.8080709,33.3353078,2.5
"8527","1USCUUAKCBr6YES7XtAf_g",-111.809931,33.335133,3
"8528","ujl4ycj2iHu9weHq437LXg",-111.810368,33.378366,3
"8529","Cr7RAu2aS3yyioaAYaJ8Dw",-112.0482202,33.0583719,3.5
"8530","swYYW89sVU4ozOOPNe4ZpQ",-112.0479916,33.0576223,4.5
"8531","CI3ldLMcWLJhjAOxY3bv1Q",-112.0505478,33.0241115,3
"8532","Z7ggHW6B7Hy16Fk2lXK0BQ",-111.783818006516,33.2151557444217,4
"8533","yNRA_KJkp-u494_aO6VfvQ",-111.7909116,33.2176764,3
"8534","5Pm2O9CdS6hK3rd2ZkZhBg",-111.8262555,33.2182753,2
"8535","7B5rovoHmBSoJk6ZhhL-qA",-111.79106,33.218495,2
"8536","kOK_pWG5OkrBDyxESWPmqA",-111.791210174561,33.2190153190318,4
"8537","2MBFuoLUzBoi4zRqH8dG-Q",-111.833235,33.222722,4
"8538","Gaff3IHuhsLfSaiKLUbTBA",-111.812215,33.288687,4.5
"8539","OCmzZfDz1yPwfNNBmCPF0A",-111.8187282,33.2192851,4
"8540","8v1dNXsjY4tJBu3YzwSz4w",-111.8261012,33.2185929,3.5
"8541","DbKtctOWfPO9RWZZOWTSHQ",-111.8261012,33.2185929,2
"8542","z_AU3A66n-Rmim2ZOgbBXg",-111.79106,33.218495,3.5
"8543","x6BemTnk7_eCuvbv5MflWQ",-111.809029,33.271662,4
"8544","JKayyPS_JOK9hrfhrWGvGg",-111.801605224609,33.2341766357422,2.5
"8545","AcBXW-uhOftCVHxX8qng8g",-111.930072,33.4969461,3.5
"8546","9Y3aQAVITkEJYe5vLZr13w",-111.9264093,33.500545,3.5
"8547","TZ4d1i8epUVCyBoONulfUQ",-111.920643,33.488923,4
"8548","iwkOU9-LQMG5BllYC_AP1Q",-111.8916874,33.493625,3
"8549","M3Vhe5OdL-rgYdsIC5qyXw",-111.929331,33.496815,5
"8550","PF00eW84GUdxCyP7a2QIPw",-111.9256828,33.4999288,4
"8551","COvyT9UCD8duDjMjuyBeig",-111.920155,33.631642,4
"8552","GufLVblE8pamxOK-5BTrHQ",-111.9256326,33.5033716,4
"8553","W_KPYn5tKfAOY6Blz26acw",-111.908098,33.494467,2.5
"8554","gw1G9caRnvpTA7N079eFCA",-111.927951,33.498028,4.5
"8555","1rr6CHWkEzngyXa968TsaA",-111.9357705,33.4661211,2.5
"8556","_VkMRtkIFnQBS4MQSrkpfw",-111.954623,33.615544,4
"8557","vBcuToSvuwBYFQUMdDKJqw",-111.927635,33.495978,3
"8558","ZwkiXuC1A_RHGXe5L35nng",-111.9296765,33.5025941,3
"8559","GoTKYfpIDulcS1h7OjruRQ",-111.9176064,33.5009207,4
"8560","ihquMwE0LfLtRILg-7b-NA",-111.9211921,33.5014298,4
"8561","ThoHSIaDxYK6MHGskindFg",-111.925765,33.4818158,3.5
"8562","aZ7_6RCmDpwTVWybClDxbQ",-111.928033,33.489047,2
"8563","I5ixLtkirIe0RJ9RvnfhFA",-111.9179039,33.4937108,5
"8564","DLOr9MYltjcu8X5kwDJgnQ",-111.9231421,33.5019519,3.5
"8565","YxIBMBPPvlhfNNIp7l4K5w",-111.929337,33.503686,3
"8566","uEW1NwL9h5N0zI2Ip9UKrQ",-111.9155609,33.4947329,2.5
"8567","9y85oWltBAGF2AQXjQg7EA",-111.921587173541,33.5002361743796,1.5
"8568","6yVe_iet5qD7SzVMhRYYog",-111.925638,33.49817,3
"8569","3R5TPq8jEe5gl_4eG_VEhg",-111.9274989,33.4806669,3.5
"8570","xWlCgISVtozxCztPA4nGaQ",-111.9275971,33.4969773,3.5
"8571","kF-YfMgoSg1ZGQDYCSpBsg",-111.9296765,33.5025941,4
"8572","-nmr-3l0EmQaZAGEoXgk4w",-111.924461,33.495574,3
"8573","jutz7DEv4JSM7x-jMuC6jA",-111.9296765,33.5025941,3
"8574","-orgn4aQoie80CiWcoqkqg",-111.9192218,33.5024593,5
"8575","qpW386HavSYryXuOdJplmw",-111.9290233,33.5025088,2.5
"8576","k7tlJdqW-aaxdf6Jb8h5fA",-111.9272697,33.5830217,5
"8577","-cKWUXE-16M1R15UOt6sqQ",-111.9296765,33.5025941,3.5
"8578","PMRhNmJmHjugB9NXgn5mug",-111.9218068,33.4960341,3
"8579","V6BYjHM9SnXscfkln3hCdA",-111.923057,33.492272,4
"8580","7x-e_cU8XX01gftJ8-s5Gw",-111.918608,33.5003559,3.5
"8581","MmBzct-cw-byF8LanIdk3A",-111.9263676,33.4828169,4
"8582","SjFl_V6BTGkmv4tbub-AVw",-111.924644,33.49867,3.5
"8583","a2m6DRhE_wXZwDx5yORTPg",-111.924743652344,33.4924812316895,4
"8584","faSdsW2s_SaVN0KTy-R2MQ",-111.9260148,33.4983942,3.5
"8585","YvGUFY7jotEWWgp1Wg5Nqg",-111.9296765,33.5025941,4
"8586","5YvMAgqrA0qduLipgxPSUA",-111.8836728,33.5803241,3.5
"8587","LS_HjBHHudcaTWbaV0TUCg",-111.9224055,33.4918198,4.5
"8588","zXIAvYZkGTC-fmkIJV56aQ",-111.9296765,33.5025941,2.5
"8589","-yTSowZI_PenJMOJIey5Xw",-111.9309149,33.4945577,4.5
"8590","Vm0bZKi7Bfi828PVvY91ww",-111.925916,33.461159,4
"8591","auA1XPJiZ8ZjSaGNffQrbQ",-111.9296765,33.5025941,4
"8592","A8Khz3eeqIFFGaXurg3hxw",-111.9248852,33.4930044,4
"8593","xe9lpizDFKd35vJfPdRA0A",-111.9296765,33.5025941,4
"8594","kfveMaYeaqGVNHPitT4O9w",-111.9256488,33.494262,3
"8595","fK7ujDbjhRFEe2D7eIwK4w",-111.9290233,33.5025088,3.5
"8596","IfD3VUXBflB7wD8Vy9oQBg",-111.9296765,33.5025941,3.5
"8597","bi6apT3nATO62dj8dTTGmA",-111.9296765,33.5025941,3
"8598","AaYHMYoeOt-5nN32vTA_Dg",-111.9229643,33.5013117,3
"8599","p204PQg45gECcYwxCAK1wA",-111.9259521,33.4977992,2.5
"8600","WmZ_ztzG_7YlksJ_1vzJ-g",-111.92488861084,33.4860877990723,3.5
"8601","R53UdKGf8uKUIqErS4vc0g",-111.9263601,33.4948111,3
"8602","ynlTj5ZhlITO6jpIGBKSTg",-111.9296765,33.5025941,3.5
"8603","jR9-upmgAhOtqHlNrhuIHw",-111.9806117,33.598887,4
"8604","yQICrydZbrpHtBdsDLY6lA",-111.927413,33.497981,4
"8605","cvqC438TMVrvwhHkBu6u7A",-111.9280538,33.4931883,5
"8606","czOxS1z2MGzPXNP3W1d0Yw",-111.9234034,33.4951703,3.5
"8607","8-1ExFcyxhO3xNPPttmsLw",-111.9260016,33.4933233,3.5
"8608","b4AixXXZenN1776yDI8BQg",-111.9178241,33.4903412,4
"8609","Tmta0aEXTSQQi7JMrryorg",-111.9259383,33.4992832,4
"8610","1FiymySkWsWxDNaUAP1LuQ",-111.927402,33.499499,4.5
"8611","2wfJYEPRyc-JkH3wFEv3IQ",-111.9260277,33.492986,4
"8612","_tkAI5Q5XQSfgbqJzDKSDQ",-111.9320931,33.4931793,3
"8613","g9WCTu6f_e-YCgeqh0S-xA",-111.9179121,33.4874863,3.5
"8614","EotpNcfFgEvzThsI18-94g",-111.9306,33.480068,3
"8615","zff_uz9k60UwNi3etN39uQ",-111.923622,33.499801,3.5
"8616","mWfZYDrozrCxwAO60-gLJA",-111.9159147,33.4957558,4
"8617","NzmViJlxei-alIHkM6gVbA",-111.9091458,33.4862128,3
"8618","k6Si433-EJrY4J7SZxsnjA",-111.9310456,33.4931627,4
"8619","zndojwQUqZgdjqvKuJqMVg",-111.940905,33.479874,2
"8620","Aq6lSh0dfAYMsLoJf17BJQ",-111.923872,33.488847,4
"8621","k5ACtpeFvNCWnjizgd2IPQ",-111.924878,33.4846488,4
"8622","LZMzNNI5NYsW1cEJ-go6og",-111.9262272,33.4871024,3.5
"8623","DA6BONQOMf1aIaAKKatvgw",-111.9213385,33.4960541,2.5
"8624","cof7qW-PD0M7Jykclg48oQ",-111.9258402,33.4916179,3.5
"8625","rU9mAzjWlwWrY0XSH2kh6A",-111.9296765,33.5025941,4
"8626","fjAQGf-iJlVjD2vizzuORQ",-111.924959,33.498177,3
"8627","4fe6cZUW3P89Vz0WJQs05g",-111.9085693,33.4828323,2.5
"8628","etobWDgKRw_Hm9YvGmB07A",-111.9300244,33.4912624,4
"8629","yewofYCtFEMQ6BKd5zwQUA",-111.8915468,33.5079966,2.5
"8630","1qw1cml6wPSza3v_PIse1Q",-111.9256831,33.4829155,3
"8631","rk4evtzXiaHF2W8U0eX3TQ",-111.9306807,33.4928985,3
"8632","FZvC67QiUgCiXdaMctLM8A",-111.926867,33.488826,3.5
"8633","3F7Im__Cs1v2wTZhB2yo0A",-111.9313599,33.50201,2
"8634","cKiTluWCfMQTdmFZIugoiQ",-111.923051,33.50813,3
"8635","MbhDxofXQWE_wavOkPA5cQ",-111.9296765,33.5025941,3.5
"8636","RY_QMeZcfnJ3qKJjNIRl1w",-111.911464,33.491077,4
"8637","MGl3I2GX_hxrton3XoZKrA",-111.9261636,33.4916293,3
"8638","26lmX9J5YUKUtRd31L_x6g",-111.9259779,33.4928611,2
"8639","LKHaHh6CbNhGYFAxOoBFFg",-111.9269098,33.484001,5
"8640","a8i8T6CsaztDGUcVMJu0lw",-111.950859,33.47945,5
"8641","RxjHseEfxowNP2L6uH7FpQ",-111.9258717,33.4833433,4.5
"8642","ePSmN7Etd3OAbVLoGq5SCA",-111.9296765,33.5025941,4.5
"8643","TJ_wLPY8iScgJc641aQHxw",-111.9146044,33.4866437,1
"8644","5F5YNb_outADA9kG_AbZSQ",-111.9330396,33.4956673,5
"8645","8PX7wEwVX1yjq2b9iZJW9Q",-111.929345,33.495605,3.5
"8646","24V8QQWO6VaVggHdxjQQ_A",-111.92975,33.494247,4
"8647","5nahZe5bBYUbFWgEfwoNOA",-111.9176429,33.5002977,4.5
"8648","O_ZNZDr6c5CsK6GgsKdDeQ",-111.9501368,33.5047034,4
"8649","WDes-WBEz0xa9ar8nMTvuw",-111.9296765,33.5025941,1.5
"8650","RpaXMSXRy299CqW4SVgV8A",-111.926747,33.491031,4.5
"8651","1PEBcXLpMTbHF5qQCmgZcw",-111.9285942,33.4805306,4
"8652","P-sbKREdeN64F6g_eJIDdA",-111.926552,33.481209,4
"8653","pdxyZdnwltQXcu-kD5rpXQ",-111.9290233,33.5025088,4.5
"8654","Ghd8fqVXXiI0l649bauuNA",-111.9174901,33.492746,5
"8655","jf-aZHXO8cJWEJULY1p3aw",-111.927589416504,33.4859886169434,5
"8656","KH6peXjCX2lat3Fipcw7Hg",-111.944734,33.525356,3.5
"8657","D8zX_x3yO1xDHdIt3p6qMQ",-111.9296765,33.5025941,4.5
"8658","0m5c7vKiex-mV17hmkAJuw",-111.9195953,33.5024112,4
"8659","Nod2_dJbVjy13wRvLYeidQ",-111.9247184,33.496443,4
"8660","_dVPzYGXKNg2rIsc40VtyA",-111.9078794,33.4952011,3
"8661","3BOGWi4iykpxxBSYHLrdOg",-111.9175514,33.4987092,1
"8662","jEGFS3RKzJ87RUqBpTkiww",-111.9290106,33.4958505,5
"8663","FMIHdl8QE0-gkaHvnAkEhw",-111.9247582,33.4927684,4
"8664","SNyxwFx8i20SoDlN4dBS4Q",-111.9206624,33.4872518,4.5
"8665","HXYBz8x2VuWr6-QgBNYyPQ",-111.935065,33.481448,4
"8666","n3aU1lbFdHvQ6LIMGd1kRQ",-111.927685,33.497137,5
"8667","MUB_7fQ0Q3oUh6giLVTtaA",-111.927635,33.495978,4
"8668","Hw3GaaJ6dxpYP7jy7s0UuQ",-111.9243082,33.492221,4.5
"8669","2h6KSvorusfQgW-IxmGHyA",-111.927635,33.495978,3
"8670","NSLMmE3h0blr6xd7kmvyhQ",-111.9296765,33.5025941,4.5
"8671","I575KIFdcbaZC_vfYj1Z6A",-111.9279389,33.4900515,4
"8672","sS3DyUUmVTzqMmk845jhkw",-111.921935,33.5010649,4.5
"8673","lc97YhLugnPdSCOhTLCgnQ",-111.918022,33.486318,2.5
"8674","BrZnLTAxvIFb23-ntpWCAQ",-111.9243129,33.493274,4
"8675","ssmiBFaHbH_k97GsuQCOIw",-111.9255835,33.4914684,4
"8676","Wzm33GwGm_xosXZF6Jx1-w",-111.906939,33.495197,2
"8677","2Uv73BJCv6l8UD_3O2gOZg",-111.931221,33.480061,5
"8678","jLP7oclpjqPIjIUTBtIPwQ",-111.921752,33.502503,5
"8679","r7GXuj4rr2vGPU_pklxcQg",-111.9224055,33.4918198,2.5
"8680","2zAdDVCbo_w--HhEftsVJA",-111.911308,33.442059,4.5
"8681","wwfPod1sNYkUNnDUpSsCjw",-111.9237741,33.4826372,5
"8682","jceqTmtGyR79GcG94aNj7Q",-111.929872,33.4903739,3.5
"8683","mM5zyIpfYHH__bXQ7FlWHw",-111.9242143,33.4876524,4.5
"8684","4cZXiXms8yW4MjQ8hf4esg",-111.919554,33.4875071,3.5
"8685","AN_Pw_UTCkaforMtYJtEDw",-111.9081545,33.4806239,4
"8686","VgOnAwmaca49g5ESmZrcng",-111.9285767,33.4981611,4.5
"8687","Snp5LyDO9NeQiuFPOlkavw",-111.9257485,33.4937394,3.5
"8688","lop4w4-UjLmjZFeA4ZTjhQ",-111.9177018,33.4855385,1
"8689","oATnqNmOwJheEspngG7eZw",-111.9290101,33.4982138,5
"8690","kumWc1nCRW3mkVPIFQWZ4w",-111.9258878,33.500543,4.5
"8691","LNUx60j6DQAxJuikUiZNvw",-111.9256326,33.5033716,3.5
"8692","sHByBH-HDHk5xqfSp3r7Zw",-111.9290233,33.5025088,4
"8693","PtJ3ip-umZhiKhIYNCYADQ",-111.926117,33.497972,3.5
"8694","dZb1V8knqTUT1o-NKZAl1Q",-111.915915,33.495756,3.5
"8695","Exx5ffvnmk4MrTyCkPRuug",-111.9235743,33.4915343,3
"8696","hfpt_mEBm1ZLI2zrqfXwaA",-111.909357,33.485759,3
"8697","fxQRpK5jGiIwCxIl2Kl69A",-111.9240949,33.4932316,3.5
"8698","P5uC-zfGG6yqoQDUyqyAvg",-111.9272212,33.4995106,4
"8699","TnLIHcTv10_9HhQfuWTmyQ",-111.933746337891,33.4896659851074,3.5
"8700","FV0BkoGOd3Yu_eJnXY15ZA",-111.927532,33.4991931,4
"8701","c7VgGP8xT25OSReok6fwcQ",-111.9295376,33.502131,4
"8702","1F3wLIHATM_-Ec_E4GAoiw",-111.9179241,33.5005657,4
"8703","68euKezXqyvsE49cIGdL2A",-111.92834,33.48874,3.5
"8704","yedGp-iaruaBykL7TswBtg",-111.925595,33.48673,3
"8705","CEs_oJMtLsll3xBM9slBQQ",-111.9325368,33.502239,3
"8706","2XD3bY-ETIpMlsI7JuwysQ",-111.929345,33.495605,4
"8707","5oCm7qtm-e2hgJluCxhO-A",-111.923846080899,33.4803964197636,4
"8708","zq3nMu5GqtJYfONAGYxKUw",-111.9296765,33.5025941,2.5
"8709","N3E7dCfMafZSc83abSKSrg",-111.92853,33.497098,3
"8710","hl8aJEKqOYTEtKOpIxJ3mQ",-111.9277492,33.4838791,4.5
"8711","NggjbjdNt8D1DHQ8jTHoPg",-111.927349,33.4981277,4
"8712","ng4_UnnYPqesby9C0WVz2Q",-111.9296765,33.5025941,4.5
"8713","SsejDz6JtDWyjGxjFrsT8w",-111.927782,33.49246,5
