"","business_id","open","review_count","longitude","latitude","stars","attributes.PriceRange","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.classy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","metroArea"
"10691","RQs1PbjzqdesifoKWJlIZQ",TRUE,14,-115.12929,36.130189,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10692","jyx1FtmYIWtpjfatfDfYBg",TRUE,12,-115.138066,36.129422,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10693","sHLYym8iLl6e38H8z0hbwQ",TRUE,3,-115.136181,36.137764,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10694","1vl_LmSUbQu7KGycifwlOg",TRUE,3,-115.125715,36.1302,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10695","GjEV7-1f0z4DnrGneGyw7g",TRUE,15,-115.171051025391,36.1295562515077,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10696","l5ciszJOgqEuvAtxkT8IFg",TRUE,6,-115.1727107,36.1094088,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10697","Sxe0iCtlNg-oIMbTjymC9Q",TRUE,3,-115.1727107,36.1094088,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10698","RxKroPavD49S_26WXDhJaQ",TRUE,80,-115.1823137,36.1407035,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10699","-w07hAaSh3o0Wt_ukODrpw",TRUE,9,-115.1619246,36.1370456,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10700","KskrZtjXv4CSokpRxq3Qjw",TRUE,3,-115.159481,36.132905,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10701","yMykb7cOFo6zcCPIgP2VXg",TRUE,6,-115.14491,36.121559,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10702","XyJx73DTXFxppEn8rTSPyQ",TRUE,3,-115.171675,36.1213977,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10703","x4Ui_54Vrr2byG_dzDlBdg",TRUE,7,-115.13471,36.124902,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10704","lWntQVlUr9MnRkqIes_aPg",TRUE,50,-115.1633237,36.1323387,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10705","cFu8uwEBQYVDcL-mpwe44Q",TRUE,5,-115.135321,36.136973,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10706","UQqFRQ0qk8MKX1Z_yaS7ig",TRUE,4,-115.137903,36.13884,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10707","oZsWYLfvLBJoonvxObDWtw",TRUE,39,-115.146372,36.124423,2.5,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10708","1KhQP60LT03BXWaeXejA6g",TRUE,9,-115.1729418,36.1183949,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10709","saFnWb7pjH6OQRPOcWUEfA",TRUE,10,-115.135362,36.143366,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10710","WlPC7CgC0GX5PXYO1NBG8A",FALSE,38,-115.1725201,36.1100794,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10711","sTYVn-UblwI6P-bwDvcvRw",TRUE,9,-115.1724261,36.1011972,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10712","28Kd8z3d8-H0TrsJZj8Gig",TRUE,24,-115.1727649,36.1058656,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10713","PPwJTT-eLjapipmyQSgi9A",TRUE,392,-115.1727629,36.1050739,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10714","LyOUCjcxSc6zoHTB_6-sSA",TRUE,67,-115.1711298,36.128561,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10715","ZgWUM594Yqk52IvBgoIrdA",TRUE,447,-115.172529592526,36.1018500247826,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10716","mmkdzTilURq0hZNwHTDuxQ",TRUE,25,-115.162968,36.101244,3.5,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10717","O09jXZxh7L2PMC12i6Mt4g",TRUE,17,-115.170815,36.1274245,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10718","28tKkSG536JWTbYpUSsBeQ",TRUE,3,-115.146372,36.124423,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10719","P3z-tSjqJRMJPQ9fx_5MSQ",TRUE,296,-115.17178,36.115018,4,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10720","cROYOCM-WgpajIaG_E5s3g",TRUE,5,-115.1370375,36.1427162,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10721","gdBzRx0s3iKAXPZ8-t-cKQ",TRUE,8,-115.1680126,36.1276047,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10722","pB8mMZXcTwWAn53Ce2ldpQ",TRUE,13,-115.1713943,36.1156902,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10723","J3e6DsmiuHpBb9i5GzKaig",TRUE,4,-115.13717,36.1252618,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10724","YxN8TC0rCVr_1EkpnKsaAw",TRUE,62,-115.137672,36.124823,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10725","YGB2_7pjgxE65j3AiMJ4SA",TRUE,4,-115.1729418,36.1183949,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10726","o-laqiOVi-J13bDpdvANrQ",TRUE,8,-115.146372,36.122481770574,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10727","YQUi5zzpACd0tgGQtcKyYg",TRUE,217,-115.1721151,36.1209539,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10728","VbQN_S3MCxgKR4pJl7dz3Q",TRUE,4,-115.174568,36.127307,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10729","rvlKqYNBiLYOeAfb158KAA",TRUE,36,-115.136364,36.129396,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10730","8Z3jgKCdfp57PvT1AFOWtg",TRUE,209,-115.1542695,36.1186973,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10731","3T-kSwIj0e6uRAArp8khxg",TRUE,4,-115.137186,36.1253701,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10732","ImlcAH8NDnF5pPkcoTjZcw",TRUE,10,-115.170815,36.1274245,3.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10733","ep1kzTEks2qlTDiaRT5oJw",FALSE,27,-115.14491,36.121559,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10734","objtwN6N5W2lvOzkFxfyaA",TRUE,21,-115.1727367,36.1142391,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10735","LeZvUoCSpJ55pYL25aMozQ",FALSE,20,-115.17178,36.115018,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10736","4uuQIYWBqOGOAmU_E6R2bQ",TRUE,75,-115.174141,36.011478,4.5,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"VEGAS"
"10737","R-ou0-CBDtkatvTuBHl4mQ",TRUE,4,-115.1683612,36.1270189,4.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10738","KII5y5iWf7qbNzVlrVLa8A",TRUE,4,-115.1529193,36.1371122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10739","7ZRYDdUImigpDvDy1xQ8-Q",TRUE,9,-115.150967,36.105948,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10740","zNPQWgZU0-Qd1JHC2HHJJQ",TRUE,3,-115.1505356,36.1054255,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10741","G_2E_GDwwW11zbCOjyojKA",TRUE,5,-115.196502,36.130638,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10742","eTIKz_zJ-cUiRifKzOAEgQ",TRUE,5,-115.140451,36.115089,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10743","x1_FgzWpLFzvSt172t16Eg",TRUE,9,-115.140657,36.2051329,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10744","vLEKoS38pwCXkeI2cTnDng",TRUE,9,-115.176223754883,36.1190528869629,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10745","eL_V5IHOmzS20driM_23yA",TRUE,4,-115.176621,36.097113,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10746","INRo-traxk5P05-Q9JLr8w",TRUE,25,-115.1735161,36.1030009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10747","INxjgYJk1vrqIo3XpP2zxA",FALSE,5,-115.167501,36.099809,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10748","JkuXXDySMl5fF0hwmLxNCA",TRUE,189,-115.1725842,36.1085455,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10749","HT-3izSFU8ZMazvSqrADyw",TRUE,193,-115.146372,36.124423,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10750","VcgYPX95J6_mfrEopzR0Zw",TRUE,199,-115.146372,36.124423,2.5,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10751","Ensu96ecI0OReupNS2x7ig",TRUE,523,-115.17424646191,36.102515180567,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10752","xhh72bIFefOaAxsj4vJJaA",TRUE,235,-115.1735187,36.1030101,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10753","1ZzAk-yucZfq_Msv4-lHUw",TRUE,25,-115.1729242,36.1025779,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10754","sHfW_zUTuJgx4w8NOUk-mA",TRUE,68,-115.146372,36.124423,4.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10755","JStWtGSBqd4Q3cztXUfiQA",FALSE,5,-115.168028,36.1276112,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10756","_YqGfxbalxxMf-s0v8-qSA",FALSE,3,-115.1725201,36.1100794,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10757","2Ju9HrZA8DcV2iEzhUfhnw",TRUE,5,-115.1730081,36.1282071,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10758","rGMP-8WASeorhUEHboVL5g",TRUE,27,-115.1549659,36.1195158,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10759","cAVCgo5fkCrvjWjKBfHIGw",TRUE,4,-115.146372,36.124423,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10760","1qTt_LcXVJ6b_5OXvnDLTg",TRUE,13,-115.14491,36.121559,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10761","gEAEfWOtYe5W7otJhqBYCA",TRUE,6,-115.1542912,36.1187281,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10762","6EKUOY0kaOIVuHjhb7Cd8w",TRUE,18,-115.160451,36.131931,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10763","KlxZxJR_c06suleaDfxhYg",TRUE,35,-115.155087,36.129981,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10764","yoajwCXUEaVtZ3PmQqEuBg",TRUE,3,-115.146372,36.124423,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10765","Y3yvG4fGfOR0iJkGuM-NDQ",FALSE,75,-115.146372,36.124423,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10766","76t_NE9GQthoryLZgDyxGg",FALSE,22,-115.1730752,36.1231538,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10767","uCFoGYwwjXqsRdmD8Ecskw",TRUE,105,-115.1703564,36.1240236,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"VEGAS"
"10768","wQgdpcqcA0HgDVZvrOk7Yw",FALSE,145,-115.17404204278,36.121360552785,3.5,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10769","yrFVH5V2WqFGh_nY1mQs4A",TRUE,5,-115.1691398,36.1428684,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10770","bBa-yhJhur5jNlP1BwtrwA",TRUE,5,-115.1729332,36.1177804,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10771","Ug97walz3YLxPMrpkktsFg",TRUE,112,-115.154442,36.113373,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10772","ve44KE36I0hAVItl25IWOw",TRUE,29,-115.161097,36.130159,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10773","mGqNm8kEq4ZVB1fKLMzImg",FALSE,4,-115.1501752,36.1212352,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10774","WxZ6sKV4fbsu8EbvbZXgEA",TRUE,30,-115.172596,36.138844,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10775","RrRSf3QfzCo7vjRH5OKKZw",TRUE,4,-115.1618812,36.1313014,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10776","lMhA27o63QiZIt-G7cXvOA",TRUE,12,-115.14491,36.121559,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10777","Pi9EcYGuqNqidxbiqLAI4A",TRUE,4,-115.1727107,36.1094088,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10778","wRFhkF1rBgybxvA-0Nc-rQ",TRUE,21,-115.152727,36.11516,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10779","VVKXPSgU3KeLxrXVPYwStw",TRUE,63,-115.1542695,36.1186973,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10780","XYpzV6VWQpq6fP0Dmu4PhA",TRUE,32,-115.1638573,36.112066,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10781","SSbId_gHGjtXWnObc_S0nw",TRUE,98,-115.1727107,36.1094088,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10782","8_HGHlHsNdCnTsLQYHteAw",TRUE,278,-115.164611,36.137041,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10783","B3YOCh_-SyetI_BQ_ioBrw",TRUE,11,-115.167443434021,36.1026160755788,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10784","e2YAkS0ASRF9ByEAWpDXWA",TRUE,12,-115.1729242,36.1025779,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10785","Z0kyK8wCBNGkkUT9UrMWcg",TRUE,817,-115.1552788,36.1180678,4.5,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10786","88CNSyeoKhGn1x0SHvz8Ig",TRUE,352,-115.1696112,36.1214517,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10787","1_N-Zw-ZNX2pjjqpuNWHHQ",TRUE,6,-115.146331787109,36.1220688774184,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10788","LCiuBfVnv5oBPBqbyb_EyQ",TRUE,27,-115.119863,36.130178,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10789","r_grMFEMVF5UCqfW2cMh5g",TRUE,3,-115.1542695,36.1186973,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10790","HhQPCtYP6NILk4DbBXNT5g",TRUE,5,-115.1560042,36.1074947,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10791","dimWYHJ7U21GQziojKH0xg",TRUE,173,-115.1559363,36.10788,2.5,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10792","jh7S78tc9oXCDjAjP_OrLw",TRUE,345,-115.151852,36.121237,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10793","SoCQmHKJz54E09tEhmzwcQ",TRUE,238,-115.17135,36.135076,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10794","WPDWiQbxgVbECwEtHDma6w",TRUE,13,-115.1612764,36.1147119,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10795","7W3AV-yRqhAgABU5qJ2_xg",TRUE,11,-115.1766881,36.1174528,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10796","PxIQhJacaQPMlpgcw-ml3g",TRUE,6,-115.1370781,36.1249187,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10797","giIMTJ5Om8wRKhAQRF1RQg",FALSE,7,-115.13762,36.135893,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10798","AjO3sJJ_VEsN_RZZT7gUBw",TRUE,47,-115.1761671,36.1268574,4,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10799","Iy9edURkfPstx2s8-FWLVQ",TRUE,63,-115.164464,36.099637,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10800","lnip2yh0Q5qO3H8n-IOZOg",TRUE,29,-115.167985,36.107368,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10801","f8RVv5lQxuC8vXr0y58nbA",TRUE,3,-115.1725943,36.099777,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10802","1zXOyqvXGIf-S7vUhNk0pg",TRUE,69,-115.149765014648,36.1240101170541,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10803","jbHkdeferHxoG1P2LVvYkw",TRUE,28,-115.1543475,36.1160497,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10804","5qjymvfMcJCwRmSEyjymgw",TRUE,32,-115.1615956,36.1374016,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10805","LcBWyVrCN49IOvkAPNPmZA",TRUE,129,-115.157487,36.115068,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10806","bQXzuRIQNKGxe0Py-CLDYA",TRUE,336,-115.1655364,36.1152568,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10807","1MV1NiYK-AbmEwRGR8n1pQ",TRUE,23,-115.1723638,36.1031723,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10808","dILQ1N215cBYHseT0x7WHg",TRUE,67,-115.172828477312,36.1283988725011,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10809","Qbjhw7sAzOlnyrt7wH99xw",TRUE,6,-115.1385619,36.1220548,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10810","oNLZi_gWdn-8WehMI5Jzvw",FALSE,19,-115.1727107,36.1094088,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10811","6hNibPMNEcMhPRfQuRwjyg",TRUE,150,-115.152062,36.114952,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10812","PNlZ5YrAAEKrFMFY4WhBSw",FALSE,7,-115.1727107,36.1094088,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10813","ZVmZaTHC5bBlA9ihtBDlww",TRUE,11,-115.146372,36.124423,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10814","sgKAI7gP0VDdPJGT3XkSSg",TRUE,6,-115.160451,36.131931,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10815","sxRI0je6hAR-MeBDxdyhug",TRUE,350,-115.1693962,36.1033743,2.5,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10816","DKY2be7dDX2CT_WB_Dk4pQ",TRUE,241,-115.168164220181,36.1083080499443,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10817","aPvOFfVgfbNYkiTSjvC5xg",TRUE,3,-115.1729418,36.1183949,4.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10818","XWgur3BY0odC8poiDO4XIg",FALSE,34,-115.1726202,36.1183787,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10819","jfVXjlwOqFO-w8jB2Wldow",TRUE,19,-115.138,36.12109,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10820","YKIXci1nyBUiaF7pdJppuA",TRUE,7,-115.137903,36.13884,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10821","L2Xw6ogv6iIbQ0RlbAWDdA",TRUE,8,-115.169334411621,36.1270605394972,1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10822","dI9WzOviQpOAURZR3xOPog",TRUE,3,-115.1727107,36.1094088,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10823","EHSvZITd6OI5amlB3drdsw",FALSE,5,-115.1383049,36.1299345,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10824","0gc9CDHaI4EvqI9A9H3Xug",TRUE,4,-115.1729418,36.1183949,3.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10825","MWkIQNT5ewKwMfKbixgb6Q",TRUE,76,-115.173562126708,36.1275120047043,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"VEGAS"
"10826","pM74HrapFY-eHMKGITCoKQ",TRUE,3,-115.1729418,36.1183949,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10827","pYxbxsgUJaAKM_6bocKWmA",TRUE,3,-115.1430498,36.1408418,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10828","APe_0I6DqbNQonSlEkMSEQ",TRUE,494,-115.159767150879,36.1147384643555,4.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"VEGAS"
"10829","WItRLuH8Np_btPnoGaF5XA",TRUE,18,-115.137656,36.125063,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10830","TW09vk9XyZVjSY7Kb2TXPQ",FALSE,26,-115.146372,36.124423,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10831","elGcsECAy3QNE5OLWdOuKA",TRUE,62,-115.1548135,36.1241756,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10832","sGstzj6ALoyvzjTHo6umtw",TRUE,3,-115.17699,36.1118499,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10833","IcAk0BvR8xcE8xnLpbdOvQ",TRUE,3,-115.146372,36.124423,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10834","DVppg4NQceZw7b4KMyj2Ng",TRUE,19,-115.173583,36.1088082,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10835","3rwM9fPYPk9qDkEBOhyHbg",TRUE,280,-115.1599789,36.1136101,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10836","iOORcyFGia8I6L9ULuoN3A",TRUE,3,-115.1711298,36.128561,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10837","kcJqMyMDkBVf6SJ8IAaKzw",TRUE,24,-115.1745163,36.1304388,3.5,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VEGAS"
"10838","sCcXpSPRyq3360vHsAzf-A",TRUE,4,-115.146372,36.124423,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10839","DU5qXUgB9EHThrs3eJO-bg",TRUE,3,-115.1648858,36.1314439,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
"10840","vKSK5gdLMPW8wjblZlGtZA",TRUE,5,-115.158527,36.11963,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VEGAS"
