"","business_id","city","review_count","name","longitude","state","stars","latitude","type"
"820","3jBkt2zeO1t0mUUBJMzTJg","Phoenix",5,"Auto-Europa",-112.040837,"AZ",2.5,33.494435,"business"
"821","mOwAbR9_RgBQuFtr71UtzQ","Phoenix",28,"Starbucks Coffee Company",-112.04714,"AZ",4,33.523442,"business"
"822","lXhrVkDUsSHebKa2Aa0EYg","Phoenix",32,"Camelback Barber Shop",-112.0411405,"AZ",4.5,33.5092341,"business"
"823","HIiVx2mseVWKtx8TKfWC_A","Phoenix",143,"Duck & Decanter",-112.0467405,"AZ",4,33.5092185,"business"
"824","yOBSLOAzQYmWltPbKNl8aQ","Phoenix",6,"Sally Beauty Supply",-112.045735,"AZ",3,33.507884,"business"
"825","jSEcE8AY-mzGq9EOiyrtng","Phoenix",38,"Europa Pastry Cafe",-112.0479816,"AZ",4.5,33.5318417,"business"
"826","InLdOPcxrMzLo6-j9VE0eg","Phoenix",10,"Koller True Value Hardware",-112.0475077,"AZ",4.5,33.5244289,"business"
"827","h-Ospc-uiMH8TLquTeAr3A","Phoenix",22,"CVS/pharmacy",-112.0467981,"AZ",2,33.5094495,"business"
"828","3SWhDtktjadfbj7jsKoU8A","Phoenix",4,"Big & Tall-Casual Male",-112.0409743,"AZ",5,33.5090721,"business"
"829","SOHp2b8quJEitFeuO58Syw","Phoenix",35,"Fish Market Restaurant",-112.044949,"AZ",3.5,33.509927,"business"
"830","P6H-p8fXbPq8VjO4kLTz4A","Phoenix",71,"Runner's Den",-112.0472966,"AZ",4.5,33.5312921,"business"
"831","LYyGQgL60VKdV-p_9OxmWQ","Phoenix",110,"Flavors of India",-112.0470936,"AZ",3.5,33.5026383,"business"
"832","oZdqBEQLwl85jEQKL6XMPQ","Tempe",11,"Orthopedic Clinic Association",-111.939842224121,"AZ",2.5,33.3802947998047,"business"
"833","mgllPJA6NQXlJurFWAkqQg","Phoenix",64,"Swizzle Inn",-112.046871377588,"AZ",4,33.5232447362585,"business"
"834","xaWje-dMVpAEQQMKv9556Q","Phoenix",51,"Burland Jewelry Center",-112.048124,"AZ",5,33.525861,"business"
"835","MTaaIqX7GJXdTPDDx4L90A","Phoenix",10,"Data Doctors Computer Services",-112.0406201,"AZ",2.5,33.5092415,"business"
"836","pjtB4FadDdq_DeyedjDsOw","Phoenix",124,"Danny's Family Carousel Car Wash",-112.0398073,"AZ",1.5,33.5056983,"business"
"837","RoErsFPM0A-1SCqD-FRV_Q","Phoenix",4,"Kyoto Bowl",-112.040116,"AZ",1,33.507557,"business"
"838","wrmZqOF6YAE6Dw-QWAoMLQ","Phoenix",3,"Angelo's Lounge",-112.047956,"AZ",2.5,33.491244,"business"
"839","mRvgVHAOw0oIL3lq5vX4fA","Phoenix",16,"The UPS Store",-112.040295526385,"AZ",1.5,33.505695015192,"business"
"840","J-Wet_eJxuL53NaWx7l1PQ","Phoenix",29,"Rochelle's Salon & Spa",-112.0475207,"AZ",4.5,33.5076673,"business"
"841","CkflToTnXfCKa1LjnuzHwg","Phoenix",7,"Dyna-Tronics",-112.0471074,"AZ",2.5,33.531155,"business"
"842","T5HYqRADhAL6VPRAacz74Q","Phoenix",59,"Niccoli's Deli & Pizza",-112.048124,"AZ",4.5,33.525861,"business"
"843","-OjA9Wvnn-XExG-9Djj2og","Phoenix",6,"Men's Wearhouse and Tux",-112.040788,"AZ",3.5,33.50887,"business"
"844","AyPmMe8GW6J26NvT_oI88Q","Phoenix",3,"Dairy Queen",-112.0472047,"AZ",3,33.5305474,"business"
"845","GGhyhajTNKm5yTxtAoaxIw","Phoenix",5,"Kokopelli Mexican Grill",-112.040116,"AZ",3.5,33.507557,"business"
"846","BJLoCsSp2TkHeTv00fJTVQ","Phoenix",3,"Pizza Hut",-112.047511,"AZ",4.5,33.5228486,"business"
"847","n7snytnuDnAWmGb60YUl7g","Phoenix",5,"Shanti's Second Chances",-112.046217,"AZ",4,33.4939101,"business"
"848","CqhsIZ7TzCfJTrZqg5-gqQ","Phoenix",147,"Armadillo Grill",-112.0409502,"AZ",4,33.5093736,"business"
"849","5kRug3bEienrpovtPRVVwg","Phoenix",375,"Rokerij",-112.047101,"AZ",4,33.530335,"business"
"850","TqHTtjPANCBKGsjGBjDoQQ","Phoenix",120,"NYPD Pizza",-112.040116,"AZ",4,33.507557,"business"
"851","fN-ISSf1Ic68B2kDNek_uQ","Phoenix",25,"Verizon Wireless",-112.047066,"AZ",2.5,33.507549,"business"
"852","P3DbF086gy6yMYIgTdR9yg","Phoenix",8,"Big Lots",-112.0133943,"AZ",3,33.4804835,"business"
"853","sBgB9OLYOOewtw2RdHitzQ","Phoenix",6,"Johnston's Automotive",-112.029912,"AZ",5,33.488511,"business"
"854","VpW40mznMS43CqdbelX2wA","Phoenix",213,"Giuseppe's On 28th",-112.0205287,"AZ",3.5,33.4962555,"business"
"855","PAtgWCLCFRQd_fjnihISOg","Phoenix",54,"L'amore",-112.0151722,"AZ",4,33.5307049,"business"
"856","_sBRg5hmoBqkZPzFpcMBOQ","Phoenix",7,"Esplanade Center",-112.028682,"AZ",2.5,33.507962,"business"
"857","JxgoluY8hnC34cys_f80xA","Phoenix",20,"Deemos American Grill",-112.0273984,"AZ",2,33.5093706,"business"
"858","WzhHlaEyaHE4KIFfcqC_9g","Phoenix",22,"Filiberto's Mexican Food Restaurant",-112.0163656,"AZ",3,33.4950206,"business"
"859","ZtCWak1Q65PiIvrRmo_zPg","Phoenix",3,"Biltmore Promenade",-112.024951,"AZ",3,33.494781,"business"
"860","-yzbXeIf2QuN19kC-M-KFQ","Phoenix",3,"Aimco Colonnade Gardens Apt",-112.042033,"AZ",1,33.510436,"business"
"861","HLQUH1VAw4KbSV-IhxOPEw","Phoenix",69,"The Ritz-Carlton, Phoenix",-112.0292965,"AZ",4,33.5089744,"business"
"862","MU3i2uEyUBntebU6pEyMbw","Phoenix",43,"McCormick & Schmicks Seafood Restaurant",-112.0261747,"AZ",4,33.5093593,"business"
"863","xkjlpiri9yY2diY9oJVQ3A","Phoenix",4,"L'occitane",-112.027579,"AZ",4.5,33.5095131,"business"
"864","rJ7HH85lo0wTNr5BiYGQ4Q","Phoenix",15,"Adobe Restaurant-Arizona Biltmore Golf Club",-112.029562,"AZ",3,33.5160662,"business"
"865","AnqXhbdkHHimMBR3UMS1Jw","Phoenix",14,"Homewood Suites",-112.038008,"AZ",3.5,33.505135,"business"
"866","bxpzP73A7gauvxFEyd_8xA","Phoenix",20,"Olympic Gyros",-112.0301948,"AZ",3.5,33.487386,"business"
"867","PIu2Rocm6_Vyp2M3v6TKdA","Phoenix",8,"Haagen Dazs Shop",-112.027890980244,"AZ",4,33.5103980241469,"business"
"868","_DziycfFcop5p_9VzE-DyA","Phoenix",3,"Candle and Gift Factory Outlet",-112.033029,"AZ",3.5,33.495108,"business"
"869","peA3F-PnIfijYr8HuG-A-Q","Phoenix",122,"MercBar",-112.028081,"AZ",4,33.508704,"business"
"870","BtIDzuUOqI0h6VYy4HhUOQ","Phoenix",5,"Fastframe Expert Picture Framing",-112.0153843,"AZ",5,33.5101267,"business"
"871","-ev01HlCKf7CYsh8ZXG_7w","Phoenix",8,"Three Dog Bakery",-112.0290689,"AZ",3.5,33.5094453,"business"
"872","ET9VpUk1UgjMN5DJRV0yOw","Phoenix",10,"Christopher's Fermier Brasserie & Paola's Wine Bar",-112.0253849,"AZ",3.5,33.5096014,"business"
"873","3ZzLRa20P219UWXIxMTXrg","Phoenix",11,"Coffee Plantation",-112.0284299,"AZ",2.5,33.5094737,"business"
"874","_yPLHvbeRcFazrUusCNHKA","Phoenix",5,"C & C Coin and Stamp",-112.0304322,"AZ",5,33.4878314,"business"
"875","ut-kla-EA23nJOij_dcL0Q","Phoenix",56,"California Pizza Kitchen",-112.0301061,"AZ",3.5,33.5094212,"business"
"876","_7i83lWhb9dYMp8xe7s76w","Phoenix",3,"Mac Service Experts",-112.014773,"AZ",5,33.466078,"business"
"877","fZgPX61leB0UhzCWTNOBfQ","Phoenix",25,"Elizabeth Arden Red Door Spa",-112.0284918,"AZ",4,33.5104258,"business"
"878","dkXvUa_51ZmD8Ye-0wq7ew","Phoenix",15,"Squaw Peak Animal Hospital",-112.013534,"AZ",4,33.531283,"business"
"879","bewtZL-VV1oeGUdAhHVz6Q","Phoenix",22,"Omaha Steakhouse",-112.02476,"AZ",4,33.511132,"business"
"880","-yPdEze6bYRV2Sm1t4XJhg","Phoenix",3,"Fuddruckers",-112.040429,"AZ",4,33.5056919,"business"
"881","aeRyndix1wheBlff2FBsMg","Phoenix",25,"Jamba Juice",-112.047066,"AZ",4,33.507549,"business"
"882","CBwfqbMvp-_l9Klx1wra2Q","Phoenix",7,"Hyde Park Jewelers",-112.0290689,"AZ",4,33.5094453,"business"
"883","ZPkomfeRH2pflacWf7U3-A","Phoenix",3,"Zeman David C, MD",-112.0335679,"AZ",5,33.5063676,"business"
"884","I8gWPPkeXJIC0hpjK-8ptg","Phoenix",8,"Spincycle Coin Laundry",-112.0199021,"AZ",3,33.4951948,"business"
"885","cQx6Tbzs7zMWCbDfZ4PBJQ","Phoenix",3,"General Nutrition Center",-112.045735,"AZ",2.5,33.507884,"business"
"886","fmuj7u1gflmEjW-h0v9bwg","Phoenix",105,"Miracle Mile Delicatessen",-112.040116,"AZ",4,33.507557,"business"
"887","2r8jGeuYvMkyP2ik_X-Bxw","Phoenix",144,"The Cheesecake Factory",-112.029651966191,"AZ",3.5,33.5100084467657,"business"
"888","MUsqPXthMdHoPEow9M3MfA","Phoenix",7,"La Madeleine French Bakery & Cafe",-112.01556,"AZ",3,33.510311,"business"
"889","0eX3fQIVekKGbEISfhcQwg","Phoenix",9,"Artistic Dental at the Biltmore",-112.030828,"AZ",4.5,33.5017939,"business"
"890","uuLYxKdJW_jfty1jMtXxQw","Phoenix",9,"Well Suited",-112.0372023,"AZ",3.5,33.5092835,"business"
"891","kWhPVxZv7C2htB-Z8az_AQ","Phoenix",5,"The Monastery",-112.022231,"AZ",5,33.496028,"business"
"892","kjZJsF1juY_pTOw_A8Ve6w","Phoenix",30,"Chili's Grill & Bar Catering",-112.0376214,"AZ",3,33.5092616,"business"
"893","C37jakxE5TX6ccAfjp2kJA","Phoenix",5,"Nixon's",-112.0273984,"AZ",3.5,33.5093706,"business"
"894","WtTF0_KzCunQpRoojbF5ww","Phoenix",33,"Central Nails",-112.0162898,"AZ",4.5,33.4949344,"business"
"895","wftoNIA0Q8nX-Da47psBCA","Scottsdale",91,"Au Petit Four",-111.9253728,"AZ",3.5,33.4978182,"business"
"896","AkMcOAa19PBc60ErzH_prw","Phoenix",10,"Creations & Alterations",-112.0303979,"AZ",3,33.4830604,"business"
"897","Sy-hmzSH1OmWpHmAfZtxRA","Phoenix",99,"Trader Joe's",-112.0388437,"AZ",4.5,33.5071613,"business"
"898","ZDlA4SPGz-fs_mjE6wVWnQ","Phoenix",37,"Howard's Ace Hardware",-112.0145408,"AZ",4.5,33.4951977,"business"
"899","6L90QJuEsne3gSEJj1I6Jw","Phoenix",6,"Ralph Lauren Polo Outlet",-112.0284918,"AZ",3.5,33.5104258,"business"
"900","Ta-fY1c_E8qHBBDQGyxPkg","Phoenix",29,"Bistro 24",-112.02943,"AZ",4,33.508711,"business"
"901","QdbZyl-LWFS54u93Vjd5SA","Phoenix",165,"The Capital Grille",-112.02791595459,"AZ",4,33.5108261108398,"business"
"902","o3TruOSgOwNgx08QosuWTw","Phoenix",16,"Julioberto's",-112.0218376,"AZ",3.5,33.4804658,"business"
"903","Rg3INE2p4zQYvfMvJduEOQ","Phoenix",118,"Cyprus Grill of Phoenix",-112.0388617,"AZ",4,33.5062577,"business"
"904","imvNxppzxkLUPH64pQsDQg","Phoenix",44,"Wright's",-112.029562,"AZ",4.5,33.5160662,"business"
"905","syxUZu1GrJv0LYnV38hMug","Phoenix",6,"Losbetos Mexican Food",-112.030538,"AZ",3.5,33.488164,"business"
"906","3m7khDnqH9QOg8gu3Ymumw","Phoenix",6,"Oscar Taylor's",-112.0319425,"AZ",3,33.5080057,"business"
"907","OkRzw22eDg45do8i-1jHow","Phoenix",47,"My Sister's Closet",-112.0372177,"AZ",3.5,33.5092833,"business"
"908","Uov4o_7gRqQKQyjVhWOpVA","Phoenix",25,"Sam's Cafe",-112.0258966,"AZ",3.5,33.5095797,"business"
"909","XIcmcmjX87v59DXh0iQW8g","Phoenix",27,"Salon 3121",-112.0136964,"AZ",2.5,33.5304848,"business"
"910","NDKkce5Au-o_OhIt5f2ZBg","Phoenix",110,"Zen 32",-112.01408,"AZ",3,33.5100455,"business"
"911","HewFMHr2HWfxmjCrflnKrw","Phoenix",4,"Sprinkler World of Ariz",-112.0364299,"AZ",4.5,33.4948903,"business"
"912","K9fIADfO_zKFPFm75A1Hxw","Phoenix",10,"Taco Bell",-112.028973,"AZ",2.5,33.494876,"business"
"913","2h9LsLPdJ7OvZrYJZhVdAw","Phoenix",86,"Hava Java",-112.0135105,"AZ",4,33.5100513,"business"
"914","UxMnY3Dxafucv5cXHyfBSA","Phoenix",27,"Hong Kong Restaurant",-112.0310218,"AZ",3.5,33.4949655,"business"
"915","24qSrF_XOrvaHDBy-gLIQg","Phoenix",152,"Baby Kay's Cajun Kitchen",-112.036358,"AZ",4,33.5092757,"business"
"916","SaStkl2wAsvwzT1AjjG4tQ","Phoenix",9,"ABC Vacuum Center",-112.026316,"AZ",4,33.494617,"business"
"917","4R8uKEIwTVzHGLa3Edub0Q","Phoenix",15,"Barnet Dulaney Perkins Eye Center",-112.0346596,"AZ",4,33.507193,"business"
"918","YSQnaRE4Le6CaonZICFyVQ","Phoenix",3,"Chili's Grill and Bar",-112.0370322,"AZ",2,33.5092864,"business"
"919","yLfYR-PvIzAv9DnEH68Rgw","Phoenix",13,"The Bamboo Club",-112.0252066,"AZ",2.5,33.5096147,"business"
"920","xsyIKrKNsmcOMsBipNlO5A","Phoenix",11,"Checker Pool & Pump Supply",-112.020896,"AZ",4,33.494748,"business"
"921","3hp7g98f7Bl8HANGb3Bghg","Phoenix",5,"Supercuts",-112.037285,"AZ",3,33.508301,"business"
"922","U2hhSRVHfBryKPNTgasprA","Phoenix",4,"Blimpie Subs & Salads",-112.0388474,"AZ",4,33.5059283,"business"
"923","xLaUsDsNaX3_E9FoZRvzQw","Phoenix",4,"Molina Fine Jewelers",-112.01431,"AZ",5,33.51037,"business"
"924","65ujBUIwQ3iGBjymj268IA","Phoenix",33,"25th Street Automotive",-112.028293,"AZ",4.5,33.495467,"business"
"925","it7e85D0cwN2W2M1BVKHUA","Phoenix",4,"Midas Auto Service",-112.0182413,"AZ",3.5,33.4804872,"business"
"926","p1W5b0PVWP0Y-ANLmN0wHg","Phoenix",5,"Cornelia Park",-112.0282825,"AZ",4,33.5094824,"business"
"927","zzucnDH33KlmbkI4rLyQTA","Phoenix",15,"Ski Pro",-112.03603,"AZ",3.5,33.509844,"business"
"928","FQudBiBiz9bGQLF_kK8UCg","Phoenix",49,"Embassy Suites Phoenix - Biltmore",-112.02476,"AZ",3,33.511132,"business"
"929","yPfvOB63thP5t3pGZPJExA","Phoenix",112,"The Wrigley Mansion Club",-112.026658,"AZ",3.5,33.523043,"business"
"930","jQYclrZecFvGquye__yFjQ","Phoenix",3,"Lori's Pet Grooming",-112.0162898,"AZ",3.5,33.4949344,"business"
"931","u0zjW7rluJgUeQTnaZnkJQ","Phoenix",3,"Churchs Chicken",-112.013252,"AZ",2,33.480776,"business"
"932","CkQKNhlm8DOzxbXm_zb3bg","Phoenix",3,"The Vintage Market",-112.0290689,"AZ",4.5,33.5094453,"business"
"933","iSr13ZE7NKFvwfhbMzgK3g","Phoenix",3,"Budget 1 Hour Signs",-112.026748,"AZ",3.5,33.494608,"business"
"934","c2ToaDuCGS9ofMW4um-GBA","Phoenix",3,"A-Accent Plumbing A C C",-112.022567,"AZ",2,33.494729,"business"
"935","HRMxVa2pjBc1ACCo_G96Jg","Phoenix",3,"Almond Brothers",-112.026105,"AZ",4.5,33.495208,"business"
"936","lgWe8lSmcBk4Pq0kVI9-0A","Phoenix",5,"Kfc",-112.02898,"AZ",2,33.495245,"business"
"937","gStuDV22kE0EJlse2iQGTw","Phoenix",5,"Phoenix Lamps, Shades & Antiques",-112.0333757,"AZ",4,33.4946888,"business"
"938","QEgP-kDuXD2fQJHBm3HoFw","Phoenix",18,"Animal Care Hospital & Clinic",-112.0135521,"AZ",4.5,33.4804465,"business"
"939","3XD7VYs5NDJeMKKKVlkEgQ","Phoenix",7,"Phoenix Film Festival",-111.9300279,"AZ",4.5,33.6556844,"business"
"940","rVUEZpHQfWI_3kt0lBwaxQ","Phoenix",64,"Keegan's Grill",-112.0152924,"AZ",3.5,33.5100098,"business"
"941","c_PhRjEIA2jRAvWDWsn4Vg","Phoenix",10,"Arcadia Family Clinic",-112.029856606152,"AZ",3.5,33.4958197969458,"business"
"942","oEjdNvlluW5_Ng9kewJFBg","Phoenix",10,"Chevys Fresh Mex Restaurant",-112.024174,"AZ",2.5,33.510026,"business"
"943","YXfe8-7uKfl0gTNS-OKLPg","Phoenix",3,"T-Mobile",-112.0278495,"AZ",3,33.5090929,"business"
"944","Vu8od1U-h5qqwj3Jf_Hnzg","Phoenix",15,"Souper Salad",-112.0371249,"AZ",3.5,33.5092848,"business"
"945","9dvuzmf1oF122Y4cZepRVA","Phoenix",35,"Saks Fifth Avenue",-112.0289706,"AZ",4,33.509449,"business"
"946","Q1Dt-ARdcGIynClRpDzvZw","Phoenix",7,"JC Printing",-112.0129881,"AZ",5,33.4944388,"business"
"947","66-IsDkAoJ-rsHm3pVL_BA","Phoenix",3,"Cache",-112.028166,"AZ",4.5,33.5094854,"business"
"948","xThVEamiguUTDxiclINYVg","Phoenix",5,"Cole Haan Shoes",-112.02791595459,"AZ",4,33.5108261108398,"business"
"949","9zlpLPhXYwK_STi2u8DjxQ","Phoenix",8,"Kramer E Lawrence, MD",-112.0335679,"AZ",3,33.5063676,"business"
"950","_BhzcKojv1gjdRINe3Gkig","Phoenix",27,"Morton's The Steakhouse",-112.0273984,"AZ",4,33.5093706,"business"
"951","SSpo77CXIwCjEjhxEDYslg","Phoenix",12,"Arizona Biltmore Golf Courses",-112.029562,"AZ",4,33.5160662,"business"
"952","oMmTeuxyY-wFEstvXCOKaQ","Phoenix",3,"Cas Chiropractic Center",-112.0300058,"AZ",4.5,33.5042264,"business"
"953","PaBjO5u25govLw1m8pI9Hg","Phoenix",6,"Jewels & Estate Gallery by G Darrell Olson",-112.0412929,"AZ",4.5,33.5093872,"business"
"954","vvA3fbps4F9nGlAEYKk_sA","Phoenix",83,"Avanti",-112.0221966,"AZ",4,33.4804921,"business"
"955","gCaccP5CxQn-j2KCNbD4gg","Phoenix",6,"Purcell Tire & Service",-112.0146651,"AZ",4,33.4951969,"business"
"956","FKUResyfat8sK9VqEE6TyA","Phoenix",5,"Food City",-112.0141905,"AZ",3.5,33.494259,"business"
"957","qjXtirU34PdTjPVbup8cTw","Phoenix",21,"AMF Squaw Peak Lanes",-112.0157124,"AZ",3,33.4950241,"business"
"958","cL9fjZbDVbyDw7YyJbJ36Q","Phoenix",8,"Maroney's Cleaners & Laundry Inc",-112.0137261,"AZ",2.5,33.4953429,"business"
"959","4rySWsfL5enT7t4XuVNJuQ","Phoenix",67,"Jerry's Restaurant",-112.0318284,"AZ",3.5,33.4802944,"business"
"960","OypZxwm-jS9QfUwgBmzeyw","Phoenix",20,"Steamers Genuine Seafood",-112.0255251,"AZ",3,33.5097281,"business"
"961","NVqLUZ7Vb9B_0RJm_BS64g","Phoenix",28,"Linda's On Osborn",-112.030849,"AZ",3.5,33.487276,"business"
"962","wxPOlYC155x-RLfk1kVdfw","Phoenix",5,"Cactus Candy Co",-112.030578,"AZ",4,33.48254,"business"
"963","7IRQXpt5fB6sFEpbWfU7zQ","Phoenix",8,"Marvel Building & Masonry Supply",-112.025238,"AZ",2.5,33.495318,"business"
"964","tJS-JB23Z5kpKpoxsPcYEw","Phoenix",16,"Thomas Cleaners & Tailors",-112.0135881,"AZ",4.5,33.4805081,"business"
"965","N6ff0yyo9Cv_7XPz-YDoow","Phoenix",9,"Sprint",-112.0388622,"AZ",2,33.5071865,"business"
"966","C6oCdg9wVaS81Re0WfBJzw","Phoenix",10,"Mr Submarine",-112.0302708,"AZ",4,33.4874697,"business"
"967","rMizXwsWcnGzBukGTEeSyQ","Scottsdale",7,"European Detail Specialists",-111.9112,"AZ",5,33.629714,"business"
"968","4QigcZn2BMfmfe66Tqui1A","Phoenix",3,"Jo-Ann Fabrics and Crafts",-112.0146456,"AZ",3,33.4951813,"business"
"969","e1OD-zIxBjJXPlnYQvhdpw","Phoenix",30,"Jack's Auto Alignment & Brakes",-112.019154,"AZ",4.5,33.481076,"business"
"970","PuHucejs4LG3hSXnrwi9-g","Phoenix",44,"Sophie's French Bistro",-112.031296,"AZ",4,33.487817,"business"
"971","oQpq9f0HkS-_8RXlcsMiUg","Phoenix",10,"Reed H Day, DMD",-112.0335679,"AZ",3.5,33.5063676,"business"
"972","7fEuPnwHDdt0dYXiBPONFg","Phoenix",6,"Oral & Facial Surgery Center",-112.0335679,"AZ",3.5,33.5063676,"business"
"973","aToxIssFRGDGsTV4yJ9qbg","Phoenix",28,"Bourbon Street",-112.0193184,"AZ",3.5,33.4802601,"business"
"974","3DMvGD8ZmlMQmhwV66hdSA","Phoenix",50,"China Village",-112.022973,"AZ",4,33.495343,"business"
"975","VWcaFOSFcDwmFquycBzFyQ","Phoenix",21,"Frank's Pizza & Wings",-112.0132474,"AZ",3,33.4952249,"business"
"976","G_BJabq5HDoDLZe77a-ULA","Phoenix",3,"Zee Best Carpet Cleaning",-112.0151712,"AZ",1,33.4804462,"business"
"977","ti3-TiY1y6X8-VJMGNMJnQ","Phoenix",4,"Hi-Health",-112.0366515,"AZ",4,33.5092739,"business"
"978","31bXixwy2GNmRlhpl21reA","Phoenix",21,"Williams-Sonoma",-112.0291023,"AZ",4,33.5094588,"business"
"979","rlApP8IHKEW8eERHhZpdOg","Phoenix",15,"Framin' Works",-112.0142357,"AZ",5,33.4802786,"business"
"980","OreGIQraIaINz_43wuoYew","Phoenix",11,"Phoenix Custom Tailors",-112.014283,"AZ",3.5,33.480116,"business"
"981","-nWigG5EhFLjdSgGZthS3Q","Phoenix",38,"Embassy Suites Hotel Phoenix-Airport At 24th Street",-112.031501,"AZ",3,33.480017,"business"
"982","N8Bdlykr8F5xSs5D3SUb3Q","Phoenix",6,"Bookstar",-112.0369084,"AZ",3.5,33.5092885,"business"
"983","h0ghmixJAASAiqknC0BGeQ","Phoenix",10,"Pottery Barn",-112.0300527,"AZ",4,33.5094087,"business"
"984","HNXcjXTz_Ogsdpm0Kikhrg","Phoenix",10,"Kat's",-112.031785,"AZ",3.5,33.494542,"business"
"985","dLBqf9QayF9eSUzz6BvmSQ","Phoenix",7,"My Sister's Attic",-111.9866118,"AZ",3,33.4939912,"business"
"986","2c7j30kkKoswxYUn9b4SRw","Florence",3,"St Anthony Orthodox Monastery",-111.259189,"AZ",5,32.921313,"business"
"987","pvukd8Pn1lNbzezXmGyx-Q","Phoenix",3,"Verandas Apartments",-112.036136,"AZ",3.5,33.49613,"business"
"988","vv1uvJRBUqi707TA5GuhCg","Phoenix",83,"Barb's Bakery",-112.029757,"AZ",4.5,33.481711,"business"
"989","dLwTMpf63CxWGFRd8KqxEQ","Phoenix",7,"Jiffy Lube",-112.0235231,"AZ",3.5,33.4951757,"business"
"990","542yzNlAhZK9qk6Ibqd06w","Phoenix",3,"Checker Auto Parts",-112.0146163,"AZ",3,33.4951962,"business"
"991","N_TlJCR5AkZhmrCDqbm2tQ","Phoenix",20,"Borders",-112.0300527,"AZ",4,33.5094087,"business"
"992","69t2S1u7Rf6qM_c14b42xQ","Phoenix",42,"Manuel's Mexican Restaurant",-112.0207982,"AZ",3,33.4953008,"business"
"993","9vZ2G7kW_8APo3snijBNaA","Phoenix",34,"Lindstrom Family Auto Wash",-112.0169755,"AZ",3.5,33.4947369,"business"
"994","Y1eMoHPnhwoOcYsKxGl74g","Phoenix",8,"Loehmann's Inc",-112.0148644,"AZ",4.5,33.5307752,"business"
"995","-fIGHIUdHX-T_ZGh2IQz4Q","Phoenix",12,"Gucci",-111.9290233,"AZ",2,33.5025088,"business"
"996","iDoigI3605ixHl_qHly3Tg","Phoenix",65,"Ruth's Chris Steak House",-112.03438796103,"AZ",4,33.5092174261808,"business"
"997","zMa6YoEekpABg1HZnnTZdg","Phoenix",319,"Hillstone",-112.0241743,"AZ",4,33.510034,"business"
"998","Kg2RgeF6l6gEem8XhTx5kQ","Phoenix",3,"A American Glass Company",-112.034284,"AZ",3.5,33.494524,"business"
"999","l5vzFaqSjvxZiRn0MJeKkg","Phoenix",108,"Apple Store",-112.0295038,"AZ",3.5,33.5094438,"business"
"1000","ymcy1g4fRDrQnzSI9HG8SQ","Phoenix",6,"Arcadia Dentistry",-111.99019,"AZ",5,33.4954282,"business"
"1001","gxuVySgACHDqJlwmelFHLA","Phoenix",7,"56th St Deli & Market",-111.959883,"AZ",4.5,33.488839,"business"
"1002","nDJ9Pbt0RF6iXLgVzGyC3Q","Phoenix",6,"Sun Devil Auto",-111.9990577,"AZ",2,33.4804384,"business"
"1003","IgcTIyJFtEOxWD7bFhjYcQ","Phoenix",8,"Arizona Country Club",-111.958129,"AZ",4.5,33.481049,"business"
"1004","7ziCtAd4v8-cE_PJ-SoobQ","Scottsdale",3,"Camelback Pharmacy",-111.9665983,"AZ",3.5,33.525039,"business"
"1005","0vYp6ITH7FsBtlpFcWTdRA","Phoenix",7,"Walgreens",-111.9604011,"AZ",3,33.4796142,"business"
"1006","XjJUuz2N4RWBGB2EJof80w","Phoenix",9,"Clicks Billiards",-111.9967435,"AZ",3,33.480317,"business"
"1007","aYZiWuBtchYp6N2udVtTLg","Phoenix",7,"Fuhr Chiropractic Clinic",-112.0014527,"AZ",5,33.4952408,"business"
"1008","Ec16pSB80VFjjO-8cueB0A","Phoenix",6,"AutoZone",-111.9971834,"AZ",4,33.4804302,"business"
"1009","cvb__rYMkj4BMhC3p_FB3Q","Phoenix",14,"Olympic Flame",-111.994039,"AZ",4,33.479852,"business"
"1010","VpSiOW1PapVmZyyRBK_GBQ","Phoenix",96,"Vincent's On Camelback",-111.9963126,"AZ",3.5,33.5100523,"business"
"1011","0mtWVrzR4JXc4pIMZa0TTQ","Phoenix",3,"Marbles A Salon",-112.003115,"AZ",5,33.494985,"business"
"1012","Upru5VE0jZ81ZQVVNCK_uA","Phoenix",6,"Sonic Drive-In",-112.0096143,"AZ",3.5,33.4804795,"business"
"1013","oc0Wl6ktfMLb5VZ2Uz6M2A","Phoenix",93,"Vincent Market Bistro",-111.996602341533,"AZ",4.5,33.509973809123,"business"
"1014","e_kbfiEZ87L-ZryMZxvJkA","Phoenix",25,"Coffee Lady",-111.995508,"AZ",4,33.4943968,"business"
"1015","yS6tXY9skBQ4eLZLQaDlEg","Phoenix",18,"Mountain View Family Physicians",-111.988814,"AZ",4.5,33.511272,"business"
"1016","k8Y7aXXA8BFcn5CillHFYw","Phoenix",53,"24 Hour Fitness",-112.011863,"AZ",2.5,33.508743,"business"
"1017","DC77ROlgfnpxQNFKQbbpnw","Phoenix",38,"The Home Depot",-112.0029752,"AZ",3.5,33.4789794,"business"
"1018","yb17xHvhDJthJGS10uhFeQ","Phoenix",41,"Ice House Tavern",-111.9996671,"AZ",4.5,33.4804263,"business"
"1019","93EFuYATJ0rgqO0uJLRYfw","Phoenix",6,"W R Williams Fine Jewelry",-111.9802886,"AZ",5,33.4946745,"business"
"1020","_ODHYjCmrb3W9hIGJI1uaA","Phoenix",108,"Loving Hut",-112.0113575,"AZ",3.5,33.4949196,"business"
