"","business_id","city","review_count","name","longitude","state","stars","latitude","type"
"11962","-7yF42k0CcJhtPw51oaOqQ","Las Vegas",1537,"Bellagio",-115.1745933,"NV",4,36.1120238,"business"
"11963","HMr_KN63f6MzM9h8Wije3Q","Las Vegas",967,"New York - New York",-115.174571576754,"NV",3.5,36.1021851689795,"business"
"11964","RbkLrCFa2AL1K25GCnNK8A","Las Vegas",914,"LVH - Las Vegas Hotel & Casino",-115.1514119,"NV",2.5,36.1362847,"business"
"11965","bYhpy9u8fKkGhYHtvYXazQ","Las Vegas",1151,"Paris Las Vegas Hotel & Casino",-115.17265347294,"NV",3,36.1126285813084,"business"
"11966","q_DrPmiLrHEpR_SQvQXELQ","Las Vegas",697,"Nobu",-115.153493285179,"NV",4,36.1091636135889,"business"
"11967","ripCiWZ0MblMZSLrIKQAKA","Las Vegas",1215,"Monte Carlo Hotel And Casino",-115.1767584,"NV",3,36.1044875,"business"
"11968","m7icEOgYpM3B8TlbYsKPzg","Las Vegas",907,"Cirque du Soleil - Zumanity",-115.174841600721,"NV",4,36.1028937149418,"business"
"11969","34uJtlPnKicSaX1V8_tu1A","Las Vegas",1939,"The Venetian Resort Hotel Casino",-115.1701939,"NV",4,36.1226902,"business"
"11970","DUdBbrvqfaqUe9GYKmYNtA","Las Vegas",1051,"The Mirage",-115.173640362918,"NV",3.5,36.1211559257209,"business"
"11971","YacTpiq0ZptFcXD7I-kdGA","Las Vegas",962,"Delmonico Steakhouse",-115.169377326965,"NV",4,36.1217915535519,"business"
"11972","5IWu0xhlZEopvIz3w7o_3w","Las Vegas",370,"Palm Restaurant",-115.176032,"NV",4,36.118329,"business"
"11973","4MwbNHAVZ6aRE1FWks-HRQ","Las Vegas",241,"Spearmint Rhino Adult Cabaret",-115.1782831,"NV",3.5,36.1286959,"business"
"11974","4kb6cLYeuFqK-HCfCu3IcQ","Las Vegas",9,"McDonald's",-115.163961,"NV",1.5,36.134927,"business"
"11975","7f21MbcOzrlE1kMYe12LMQ","Las Vegas",9,"Tsunami Asian Grill & Sushi Bar",-115.146372,"NV",4.5,36.124423,"business"
"11976","eWPFXL1Bmu1ImtIa2Rqliw","Las Vegas",1845,"MGM Grand Hotel",-115.167686,"NV",3.5,36.103053,"business"
"11977","UNOoJeOzTQgRCUjTup1avA","Las Vegas",117,"The Jockey Club",-115.1751092,"NV",3.5,36.1101712,"business"
"11978","GAA2AxjySMqN-p-n89SJIA","Las Vegas",108,"Ichiban Sushi",-115.1684081,"NV",3.5,36.1135342,"business"
"11979","t1sCvl0nSbWeRj0ZgsolRA","Las Vegas",400,"Double Down Saloon",-115.1499809492,"NV",4.5,36.1055000596025,"business"
"11980","_v6HIliEOn0l0YaAmBOrxw","Las Vegas",1296,"Treasure Island",-115.171036,"NV",3,36.124474,"business"
"11981","7K9SJDy5Y0iLtCBCKbvS0w","Las Vegas",22,"Commander's Palace",-115.1727107,"NV",4.5,36.1094088,"business"
"11982","CrlViaCIcMeQuZc63tbdQA","Las Vegas",777,"Imperial Palace Hotel & Casino",-115.170409,"NV",2.5,36.1182919,"business"
"11983","dpIPCsPA4puLvPRkqukmDw","Las Vegas",11,"Boardwalk Hotel & Casino",-115.1743045,"NV",3,36.1061988,"business"
"11984","4bEjOyTaDG24SY5TxsaUNQ","Las Vegas",4084,"Mon Ami Gabi",-115.172588519464,"NV",4,36.1129524773428,"business"
"11985","UO80ofDOenKF4QWR2z-oKA","Las Vegas",228,"Andre's",-115.174527168274,"NV",4.5,36.104612897335,"business"
"11986","AHzxXDQs4y5htkgD5jIpQA","Las Vegas",137,"V Bar",-115.169064938842,"NV",3.5,36.1228519608501,"business"
"11987","rEiyb2uYjaL-MrVRmndOkw","Las Vegas",192,"Sahara Hotel",-115.156483,"NV",2.5,36.142229,"business"
"11988","SsTxjxo8qvqBMvan1rzNzg","Las Vegas",1215,"The Peppermill Restaurant & Fireside Lounge",-115.163122017274,"NV",4,36.1336130335947,"business"
"11989","NGJDjdiDJHmN2xxU7KauuA","Las Vegas",1340,"Flamingo Las Vegas Hotel & Casino",-115.172557,"NV",3,36.115673,"business"
"11990","SUEdQBTVHE9g_kK9tPS7IA","Las Vegas",11,"New Frontier Hotel & Casino",-115.168791,"NV",3.5,36.129066,"business"
"11991","6LM_Klmp3hOP0JmsMCKRqQ","Las Vegas",1877,"Luxor Hotel And Casino Las Vegas",-115.175836,"NV",2.5,36.095589,"business"
"11992","1P_e3Nmw8BdNXM23IIehMQ","Las Vegas",50,"Liberace Museum & Foundation",-115.128565,"NV",4.5,36.099959,"business"
"11993","TWD8c5-P7w9v-2KX_GSNZQ","Las Vegas",1406,"Mandalay Bay Resort & Casino",-115.17435109367,"NV",3.5,36.0922940573772,"business"
"11994","n26V6IcG8RiGUm08kXcLxg","Las Vegas",86,"Desert Rose Resort",-115.167425,"NV",4,36.097955,"business"
"11995","438avb8WSYIKFn77dtsFow","Las Vegas",246,"Four Seasons Hotel Las Vegas",-115.1737761,"NV",4.5,36.0909158,"business"
"11996","AwD1zOOhuCAbAPSaZ4X68Q","Las Vegas",263,"The Gun Store",-115.1112306,"NV",4,36.0999797,"business"
"11997","rznWWONFeTTYOaY5oMZpiA","Las Vegas",5,"Simply Divine Botanicals",-115.084868,"NV",5,36.075883,"business"
"11998","E_nRKWLMGKiCW7ft5FPYvw","Las Vegas",191,"BOA Steakhouse",-115.136389,"NV",4,36.175,"business"
"11999","HbUQ_3dlm3uCacmhTEMnuA","Las Vegas",1413,"Tom Colicchio's Craftsteak",-115.167691,"NV",4,36.103053,"business"
"12000","UEUQS4z7s-DRzQjky92KYw","Las Vegas",606,"Pink Taco",-115.1536602,"NV",3.5,36.1089964,"business"
"12001","tFU2Js_nbIZOrnKfYJYBBg","Las Vegas",2419,"Bouchon",-115.17027887929,"NV",4,36.1222934090182,"business"
"12002","KjymOs12Mpy0Kd54b7T9MA","Las Vegas",980,"Olives",-115.17698,"NV",4,36.111978,"business"
"12003","BjWJRBhTC0sev3qEI3m2Hg","Las Vegas",200,"Rumjungle",-115.138026,"NV",3.5,36.089494,"business"
"12004","_SgiUbgJoLmJEGLtlmZL8A","Las Vegas",17,"OPM Nightclub",-115.146372,"NV",3,36.124423,"business"
"12005","WGNzivxscW54VZ2BfeLmmg","Las Vegas",80,"Canyon Ranch SpaClub Las Vegas",-115.1696112,"NV",3.5,36.1214517,"business"
"12006","4EhFsjWBSaSp_5TkkLp7LA","Las Vegas",358,"Le Cirque",-115.177001,"NV",4,36.11199,"business"
"12007","fkacCsAiwXYQzdlaQZm0Gg","Las Vegas",531,"Las Vegas North Premium Outlets",-115.1593311,"NV",4,36.1629138,"business"
"12008","eZT3KnWP7Zz93KH0EvWSlw","Las Vegas",91,"Bar at Times Square",-115.1735161,"NV",3.5,36.1030009,"business"
"12009","ia-vBZPtliuuJnFEQQYVHw","Las Vegas",16,"Jersey Mike's Subs",-115.2428029,"NV",4,36.1523253,"business"
"12010","_VN5hYv1VgNIBgwxTQZ_1Q","Las Vegas",494,"Mr. Lucky's 24-7",-115.15258954245,"NV",3.5,36.1082943795971,"business"
"12012","bmNPNlCLDplWB55ic3Bixg","Las Vegas",547,"Shibuya",-115.169267336151,"NV",4,36.1027027605546,"business"
"12021","f3EcPjqKftEznBSs2oQVRg","Las Vegas",947,"Pure",-115.17462,"NV",3,36.116938,"business"
"12024","dl5K9Hc2kUcGcrVIQAOhWQ","Las Vegas",200,"Sterling Brunch",-115.1727367,"NV",4,36.1142391,"business"
"12025","ES-j5yNTgmgbL4He0h6otA","Las Vegas",772,"Hofbräuhaus",-115.1518374,"NV",3.5,36.1078048,"business"
"12026","nV80vYYmCjWhBYPNwH3Y_g","Las Vegas",5,"Zingers",-115.140877,"NV",2,36.144498,"business"
"12027","6qXQQOWdUZiJmWVqkWB-3w","Las Vegas",295,"Il Fornaio",-115.1735161,"NV",3.5,36.1030009,"business"
"12030","mU57qypB4nLScxgowHNEUA","Las Vegas",263,"The Buffet",-115.1767584,"NV",2.5,36.1044875,"business"
"12031","rBuePZklY3upbFFE_ZOG2Q","Las Vegas",141,"Jubilee!",-115.167102,"NV",3.5,36.114097,"business"
"12032","v6U3eRCqk77_hQpdNYztxQ","Las Vegas",27,"Mamma Mia!",-115.1778316,"NV",3.5,36.0930659,"business"
"12033","8RNM1CHedV135dwqRAwiXg","Las Vegas",11,"Danny Gans: The Man of Many Voices",-115.1711298,"NV",3,36.128561,"business"
"12034","vk2V2-6-OOMqY16PlbS4MA","Las Vegas",96,"Tiffany's Cafe",-115.1525981,"NV",3.5,36.1511188,"business"
"12035","CZjcFdvJhksq9dy58NVEzw","Las Vegas",2404,"The Buffet at Bellagio",-115.17640884972,"NV",3.5,36.113160408814,"business"
"12036","SLyacGZuMUKqrQJEooSkjw","Las Vegas",1088,"Spice Market Buffet",-115.171666064417,"NV",3,36.1102503133479,"business"
"12037","DqY2VlbRuQ3Mu2mlxd4xUQ","Las Vegas",684,"Cirque du Soleil - Mystère",-115.170284,"NV",4,36.12433,"business"
"12038","OE-wsw1CiQCg6kWfiQheGw","Las Vegas",4,"Siegfried and Roy",-115.1711298,"NV",4.5,36.128561,"business"
"12041","Opf-zt915P9AOH6GF3cJfQ","Las Vegas",9,"Bob Baskin Park",-115.177908,"NV",3,36.151888,"business"
"12042","PqTX5j9yfsPbd1qQCA1EwA","Las Vegas",1806,"Tao Nightclub",-115.169597788955,"NV",3,36.1214517,"business"
"12043","WnY4HPJIYNXOPQH2mFzl2Q","Las Vegas",824,"THEhotel at Mandalay Bay",-115.177838,"NV",4,36.092988,"business"
"12044","TUTmH5K7aTOkC5E77EZEGQ","Las Vegas",14,"Big Kitchen Buffet",-115.1684081,"NV",3,36.1135342,"business"
"12045","n_QAA70NrnGIsGjog3HF_Q","Las Vegas",318,"Bartolotta Ristorante di Mare",-115.1659163,"NV",3.5,36.1275008,"business"
"12047","jwjvvMxwYlgf2L1KUCi8nw","Las Vegas",3,"China Grill",-115.1701334,"NV",2.5,36.0935008,"business"
"12048","voPFKvVFm7b01xUyJixFYA","Las Vegas",259,"AquaKnox",-115.169369494629,"NV",4,36.1218130344488,"business"
"12049","5rDosv0aIBhLg81IMSnlyg","Las Vegas",535,"SW Steakhouse",-115.16699849767,"NV",4,36.1261701368,"business"
"12054","c4OgeIT4CEj73rMUZggBaw","Las Vegas",18,"Fusia",-115.136389,"NV",3.5,36.175,"business"
"12055","UVBElUlajafZDSiBK2pltw","Las Vegas",267,"Diego Mexican Cuisine",-115.168580690643,"NV",3.5,36.1035089262488,"business"
"12056","tz1OiXy_smAtZx80oRQttQ","Las Vegas",103,"Café Belle Madeleine",-115.171405076981,"NV",3.5,36.1207009354469,"business"
"12057","d38y2fkW1542SaoSTvE1og","Las Vegas",307,"La Creperie",-115.1713514328,"NV",3.5,36.1125266401802,"business"
"12058","aC64zob2zIgnBDRHx9HmXg","Las Vegas",493,"Ghostbar",-115.195341110229,"NV",3.5,36.1149968128248,"business"
"12059","kV768Ru9q3JKNNaKuKAKCw","Las Vegas",990,"Cirque du Soleil - O",-115.176524,"NV",4.5,36.113029,"business"
"12060","mPDE4dMqAyLZNCR-tEYQ5w","Las Vegas",1207,"KÀ by Cirque Du Soleil",-115.1709047519,"NV",4,36.1034537697755,"business"
"12063","ggoYlZeQhATwb_yGSntfdw","Las Vegas",626,"RM Seafood",-115.137993813492,"NV",3.5,36.0895286797923,"business"
"12065","-5RN56jH78MV2oquLV_G8g","Las Vegas",485,"Picasso",-115.177001,"NV",4.5,36.11199,"business"
"12066","6gJj6LSZY5HsOhaYpIvQxw","Las Vegas",211,"Lago Buffet",-115.146372,"NV",2.5,36.124423,"business"
"12068","31jQtBmuoWJgwXkTDsc7JQ","Henderson",9,"Whiskey Sky",-115.0912714,"NV",4,36.0215963,"business"
"12069","aSZzH68--YxNQYAO5nKBkA","Las Vegas",267,"Foundation Room",-115.1727807,"NV",4,36.0908025,"business"
"12070","rOcDWJIvQUbz0_GrWkto5Q","Las Vegas",64,"Tangerine Lounge & Nightclub",-115.1711298,"NV",3,36.128561,"business"
"12071","KZfhb_wZj1qqKMJIN0PF7Q","Las Vegas",127,"Tabú Ultra Lounge",-115.145685354492,"NV",3,36.1255322524057,"business"
"12072","8oqcpmXrymQ1RRMK12S7QA","Henderson",355,"Green Valley Ranch Resort & Spa",-115.089984,"NV",3.5,36.020552,"business"
"12073","zObyDUjiXSTCXa5t6w9ghg","Las Vegas",232,"Red, White & Blue Restaurant",-115.1730561,"NV",2.5,36.0919655,"business"
"12074","WBmbKC81XYCUCgMGfLLjwA","Las Vegas",179,"Studio 54",-115.16826,"NV",3,36.1032991,"business"
"12075","jOuERtVf7QePnK9ZcdH5XA","Las Vegas",1497,"Grand Lux Cafe",-115.170122460117,"NV",4,36.1222764410517,"business"
"12076","M2SjLXsuAy5RNKwxaA5E1g","Las Vegas",462,"House of Blues",-115.175868272781,"NV",3.5,36.0928664971608,"business"
"12077","q-uSFqsIip386HzEgE8wZA","Las Vegas",12,"Big Apple Bar at New York, New York",-115.146372,"NV",3.5,36.124423,"business"
"12084","TWv8GCM-sZ3BtU5LRoc3Ag","Las Vegas",53,"Khoury's Fine Wine & Spirits",-115.118134319519,"NV",4.5,36.0092075661323,"business"
"12085","DJlb6DLzT1yK5ipnL2I1dA","Las Vegas",947,"Tryst Nightclub",-115.1659216,"NV",3.5,36.1268103,"business"
"12087","7bfTnbyEsr9xN3-yAAKhMA","Las Vegas",6,"ICE",-115.1632545,"NV",2.5,36.1085664,"business"
"12089","fUOHqm2S5rz5PigBqDTanw","Las Vegas",9,"Dior",-115.1657932,"NV",4,36.1304091,"business"
"12096","qJXo9jrvNu16YSoV_Z9slg","Las Vegas",48,"Grand Spa",-115.167393813154,"NV",3,36.1047214098806,"business"
"12097","sAbRiVqmxNdjTja_vmnsnA","Las Vegas",212,"Okada",-115.1711298,"NV",4,36.128561,"business"
"12098","sH0gQB4t4kcDxY_MImHqYA","Las Vegas",98,"Cafe Ba-Ba-Reeba",-115.170815,"NV",3.5,36.1274245,"business"
"12099","xfgwIpB-xeMpRCvltRIQAw","Las Vegas",342,"VooDoo Rooftop Nightclub",-115.186485,"NV",3.5,36.118706,"business"
"12100","Txg5Xo0njHL3-raZTqCNTw","Las Vegas",208,"ISLA Mexican Kitchen & Tequila Bar",-115.172324,"NV",4,36.1245369,"business"
"12104","JcttlqJIusjo82_pxpz6oQ","Las Vegas",104,"Sweet Tomatoes",-115.2405562,"NV",3.5,36.1972177,"business"
"12105","7TJfPxT1VhpkvacFbph8NA","Las Vegas",39,"Gold's Gym",-115.116866,"NV",3,36.0194285,"business"
"12111","j6gsvLJfIfCw5uiIicTq_A","Las Vegas",93,"Hogs and Heifers",-115.1420069,"NV",3,36.1718303,"business"
"12112","J1Oi8wybu3BYYc2-I2ynPg","Las Vegas",116,"Garduños",-115.2067011,"NV",3,36.1104125,"business"
"12119","DzL4cUt5AVYRzzT7DHOgxg","Las Vegas",355,"The Plaza Hotel and Casino",-115.1463616,"NV",3,36.1716577,"business"
"12121","ritiYLxY_Pw8wYz38-eBKw","Las Vegas",13,"AJ's Steakhouse",-115.1711298,"NV",3.5,36.128561,"business"
"12122","s0_xmEjv9x2OO2wyalSOSA","Las Vegas",13,"Love Jones",-115.136389,"NV",4,36.175,"business"
"12123","nEY3mwbpAJlQ5FOQ-F4Giw","Las Vegas",241,"SEABLUE by Michael Mina",-115.1724261,"NV",4,36.1011972,"business"
"12124","ruMC34ovVAfUiULxCa3Myw","Las Vegas",61,"Neros",-115.173336,"NV",3,36.119556,"business"
"12125","iXA8Y2bzvZo8MjALfZxrIg","Las Vegas",755,"Margaritaville",-115.172557,"NV",3.5,36.1156338,"business"
"12126","JS9Bao1vDxM2BGWMYjEavA","Las Vegas",129,"Le Provencal",-115.170578956604,"NV",2.5,36.1125006379512,"business"
"12130","9Ywv51iCL_QSIGzFA6vqiQ","Las Vegas",623,"Pinball Hall Of Fame",-115.1305195,"NV",4.5,36.1014493,"business"
"12131","UPgqmSaO5zOWNKczVwakLA","Las Vegas",271,"Sushi Mon",-115.279889904785,"NV",3.5,36.1435952655398,"business"
"12133","53i-uJ--nZ7Oz1MycKymLQ","Las Vegas",87,"Sugar & Ice",-115.165731,"NV",3.5,36.126506,"business"
"12134","szw8OGJlsqaA3i2oe7dn9A","Las Vegas",728,"Jean Philippe Patisserie",-115.178174972534,"NV",4,36.1068146101184,"business"
"12135","5rtC3OBCIq0WKVoKH--GCg","Las Vegas",198,"Bradley Ogden",-115.173336,"NV",4,36.119556,"business"
"12137","YNQgak-ZLtYJQxlDwN-qIg","Las Vegas",2791,"The Buffet",-115.165590047836,"NV",4,36.1268872232164,"business"
"12141","1nO6ffHEwZYFBzEsyw1w7w","Las Vegas",367,"FIX",-115.177001,"NV",3.5,36.11199,"business"
"12144","N4sVUi4eKnxRYgf_I2mjKw","Las Vegas",18,"Corsa Cucina",-115.136389,"NV",3.5,36.175,"business"
"12145","6L4pcXqK7G4GrGYd9q0Xbg","Las Vegas",4,"Theory",-115.1593311,"NV",4,36.1629138,"business"
"12148","lIzzx-ZqLQ18CW-GNTiQLQ","Las Vegas",12,"Shintaro",-115.146372,"NV",3.5,36.124423,"business"
"12149","rGhbYmGvoqU7IVrmuNQi2g","Las Vegas",322,"Red 8",-115.165968372623,"NV",3.5,36.1257833505363,"business"
"12151","ZNdsRbGeOfrYYPRl6AziCQ","Las Vegas",370,"Michael Mina",-115.177001,"NV",4,36.11199,"business"
"12155","zF4umxDlxOOYJDQbR3Tnxw","Las Vegas",81,"Moorea Beach Club",-115.1751614,"NV",4,36.0918639,"business"
"12156","qgfohcxx-FH549osIz5XlQ","Las Vegas",222,"Daniel Boulud Brasserie",-115.136389,"NV",4,36.175,"business"
"12158","YXpLM2jtHZXizwh_xI3wcw","Las Vegas",13,"Lure Ultra-Lounge",-115.146372,"NV",3.5,36.124423,"business"
"12159","Xy54RutATsomOfsDVR-m_Q","Las Vegas",156,"Country Club",-115.1649668,"NV",4,36.1294702,"business"
"12160","gRGR8p5pCFT9Pho4VXcMDg","Las Vegas",608,"Blue Man Group",-115.1767584,"NV",3.5,36.1044875,"business"
"12161","Lq6CDJ2yHmMs4N7jscQhHQ","Las Vegas",466,"RA Sushi Bar Restaurant",-115.168417291354,"NV",3.5,36.1397449251394,"business"
"12162","aGulqXnFmpOh_5Qh96uBng","Las Vegas",128,"Alex",-115.146372,"NV",4.5,36.124423,"business"
"12163","PdZj1gylTC5AaTO21eOYcA","Las Vegas",86,"Ah Sin",-115.1712045,"NV",1.5,36.1116957,"business"
"12164","vaq5SJubaZjIoGhgkwxxUA","Las Vegas",366,"Terrace Pointe Café",-115.167703909382,"NV",3.5,36.1259639213937,"business"
"12165","hdqQWR9uUX4opynP3uuJlw","Las Vegas",258,"Hilton Grand Vacations Suites",-115.160676240921,"NV",3.5,36.1397289231288,"business"
"12166","SBYIifXC7PLuOuv27_GPEw","Las Vegas",11,"Banana Republic",-115.1800125,"NV",4,36.1418125,"business"
"12167","SvoGcVe3M5U2N2n-vufJ1A","Las Vegas",21,"I-Bar",-115.1864851,"NV",3.5,36.1186984,"business"
"12168","Pt6iCBEHGK8a_F_t-dlrfA","Las Vegas",12,"I-Bar",-115.21134,"NV",2.5,36.11274,"business"
"12169","Bt7lGzIlPGc13iCXoc-TIw","Las Vegas",366,"Prime",-115.177001,"NV",4,36.11199,"business"
"12171","5nCo6iU2uysEthHY5m72Jw","Las Vegas",77,"Drugstore Café",-115.1659163,"NV",3.5,36.1275008,"business"
"12172","tx-WQoEj7gxZKt1Xzneh9g","Las Vegas",36,"CVS Pharmacy",-115.1509378,"NV",3.5,36.1084707,"business"
"12173","KJK7ihnpTeHXOy9rxORpGQ","Las Vegas",141,"Pinot Brasserie",-115.169553,"NV",3.5,36.121792,"business"
"12174","a9fNfb-CIF4MnDnvX5tkOw","Las Vegas",122,"The Cafe at Monte Carlo",-115.178063823439,"NV",2.5,36.1042048104716,"business"
"12175","Uhw6U1Nj-wtl2cSj2nrTrQ","Las Vegas",108,"The Coffee Shop",-115.136389,"NV",2.5,36.175,"business"
"12177","-2n-OHbbwIv3SY8RP9bgTQ","Las Vegas",616,"Maggiano's Little Italy",-115.172986,"NV",4,36.128222,"business"
"12178","OTdp9A_3CzYhO9FDOlu-Sw","Las Vegas",27,"Food Court at Fashion Show Mall",-115.146372,"NV",3,36.124423,"business"
"12179","FYhlxm_Hy1JrrtiUWn6Ukw","Las Vegas",3,"Speedee Mart",-115.1948216,"NV",2.5,36.1304705,"business"
"12180","ngNvH4sxnH9aMukTZ67R_Q","Las Vegas",1071,"Carnival World Buffet",-115.189394611178,"NV",3.5,36.1178899374491,"business"
"12181","pfqUNYAEZ6IuVZxFl1f6cQ","Las Vegas",82,"Shadow Bar",-115.173336,"NV",3.5,36.119556,"business"
"12182","6ii5JM4zVaonwvgVcj9mfQ","Las Vegas",69,"IHOP",-115.171561,"NV",3,36.053588,"business"
"12184","xvx1cfP1p0S_2-JXYVb6kA","Las Vegas",14,"Empire Ballroom",-115.1722298,"NV",3,36.1050088,"business"
"12185","wim-TKBRSGeLuzjj3SaOIQ","Las Vegas",254,"Parasol Up / Parasol Down",-115.1659163,"NV",4.5,36.1275008,"business"
"12186","T8gnwDaEHZOPXuz6GFhw4Q","Las Vegas",14,"Betsey Johnson",-115.170815,"NV",4.5,36.1274245,"business"
"12187","hD2hwdb_Ps8jUpo5T3PMvw","Las Vegas",28,"Hawaiian Marketplace",-115.17204,"NV",2,36.106542,"business"
"12188","2dioqPw6txEgB397frYg-A","Las Vegas",233,"Tamba Indian Cuisine & Lounge",-115.17204,"NV",3.5,36.106542,"business"
"12189","NNYokycE65BMxTy0Y4fNeg","Las Vegas",9,"Chocolat by Frederic Robert",-115.136389,"NV",4,36.175,"business"
"12190","pTtaTg7zuYbmUC9gSldhAQ","Las Vegas",9,"Bijoux Terner",-115.174555781331,"NV",4,36.101969722893,"business"
"12199","pSIgIDG7E4B-eKNnTcOoRA","Las Vegas",41,"Agent Provocateur",-115.136389,"NV",4.5,36.175,"business"
"12200","W9EQ3nB78J06doOH-MpwiQ","Las Vegas",21,"Ted Baker",-115.136389,"NV",4.5,36.175,"business"
"12201","W4A_cYOAHhOQ-wb8E7suvg","Las Vegas",743,"Le Re've - The Dream",-115.165905,"NV",4,36.127494,"business"
"12208","DmePZG8oflIXPukeHNv38A","Las Vegas",50,"Pizzeria Francesco's",-115.176508427539,"NV",3,36.120380555577,"business"
"12209","0_LZEAYsexEZS-OFTjdjNQ","Las Vegas",352,"Flavors The Buffet",-115.172435045352,"NV",3,36.1199282583936,"business"
"12210","A71fIjJHDvnOFYeL_Jkv7A","Las Vegas",189,"In-N-Out Burger",-115.1805678,"NV",4,36.1448586,"business"
"12212","8sy3b4PBlbWrfs3UxSoO4w","Las Vegas",99,"Caramel Bar & Lounge",-115.150148550293,"NV",3.5,36.1299691052819,"business"
"12213","rBPQuQgTcMtUq5-RYhY2uQ","Las Vegas",1338,"Le Village Buffet",-115.169968852855,"NV",3.5,36.1129302793928,"business"
"12216","T6rK26jDO06VYh5zBb88ug","Henderson",14,"Food 4 Less",-115.0835461,"NV",3,36.0553677,"business"
"12219","q_bkzBZW08NRSYpiania_A","Las Vegas",31,"Residence Inn Las Vegas - Convention Center",-115.155054,"NV",3.5,36.130743,"business"
"12220","RZTcKugP9dGWFkO4RpbVEQ","Las Vegas",171,"Renaissance Las Vegas Hotel",-115.1547459,"NV",4,36.1269683,"business"
"12221","tcphcsPONrP82kUyvcELoA","Las Vegas",544,"Noodle Asia",-115.17106,"NV",3.5,36.12008,"business"
"12222","5FLRsYrT6w2VSDvQDhphXg","Las Vegas",448,"Fiamma Trattoria & Bar",-115.172953,"NV",4,36.10156,"business"
"12223","vW4G1hwiW6LkuhAfbeRfqg","Las Vegas",313,"Le Cafe Ile Saint Louis",-115.170958,"NV",2.5,36.112535,"business"
"12224","dgXQ8XDTHixDkx45t1ZETw","Las Vegas",101,"THEbathhouse",-115.1778316,"NV",4,36.0930659,"business"
"12225","hGOD0Ks8UKqM6i4hmNu7fQ","Las Vegas",3,"Viva Dogs Vegas",-115.136389,"NV",4,36.175,"business"
"12227","Sqo1BQUqcV4goQEeWsDMsQ","Las Vegas",44,"Sahara Buffet",-115.156483,"NV",2,36.142229,"business"
"12228","vUnOKJGscGl6mRNq44ZHIQ","Las Vegas",4,"Hertz",-115.159705,"NV",2.5,36.135258,"business"
"12230","AbwqwmeGWDFtXuQkW4_xnw","Las Vegas",65,"Denny's",-115.171448,"NV",2.5,36.120894,"business"
"12231","XZpUbduFE3HUbFkt1Zk3aA","Las Vegas",159,"Victorian Cafe",-115.171781,"NV",3,36.115023,"business"
"12235","E9ZsPtGovfEPHlMHkDdlQA","Las Vegas",491,"Noodles",-115.176300531599,"NV",3,36.1122690547441,"business"
"12237","f6KGn2OyYk6LWEpnUEgerw","Las Vegas",368,"Kahunaville Island Restaurant",-115.146372,"NV",3,36.124423,"business"
"12238","IWA1J9m0rzU8AgXRjXJUoQ","Las Vegas",74,"Phil's Italian Steak House",-115.1711726,"NV",3,36.1240302,"business"
"12240","MHajTmVXiD6hVBYTLTwo6g","Las Vegas",163,"Chippendales",-115.186461,"NV",4,36.118758,"business"
"12241","KlAARyLySLdoyT8QxJFSIg","Las Vegas",101,"The Prime Rib Loft",-115.2016043,"NV",3.5,36.1009919,"business"
"12242","4Z0yY5T8Sm151GhHclj_ZQ","Las Vegas",3,"Buffet Orient",-115.1039694,"NV",3,36.09971,"business"
"12243","En9Qfq5CNMA6yYvDUxsCmA","Las Vegas",22,"Divebar",-115.1091527,"NV",3.5,36.0999386,"business"
"12246","N50HceZf1595UtU867u4uQ","Las Vegas",745,"Fleur by Hubert Keller",-115.175111922142,"NV",3.5,36.0920808497193,"business"
"12247","4uGHPY-OpJN08CabtTAvNg","Las Vegas",630,"L'Atelier de Joel Robuchon",-115.170541385433,"NV",4.5,36.1025900700674,"business"
"12248","Me4q6iXSjJyFsfKx-l3kcw","Las Vegas",135,"Il Mulino",-115.173996070644,"NV",4,36.1173435639371,"business"
"12249","4DuG6_TQRCe4kpytKBp0Ag","Las Vegas",37,"The Salt Lick Bar-BQ",-115.3344727,"NV",3,36.1556178,"business"
"12252","cWFpyN49FRsFrNd3_cb50g","Las Vegas",122,"Kimchi Korean Bbq",-115.1645622,"NV",3,36.1314967,"business"
"12253","ZZcKMWza1-GqrmhzFHW_mw","Las Vegas",105,"Tintoretto Restaurant and Bakery",-115.136389,"NV",3,36.175,"business"
"12254","6BuCNx2gO_GYiXm2KRdMXQ","Las Vegas",132,"24 Seven Cafe",-115.19723,"NV",3,36.115317,"business"
"12255","M-vOSYnyuaE2TsFJF0uMbQ","Henderson",412,"Lucille's Smokehouse Bar-B-Que",-115.086307,"NV",4,36.021405,"business"
"12256","rmiK8V7l7NgEJSHJT-zWQQ","Las Vegas",218,"Las Vegas South Premium Outlets",-115.1691491,"NV",3,36.0549289,"business"
"12257","7HH1UvUd_f3xyJ-lsK4LHg","Las Vegas",25,"Seamless Club",-115.198752,"NV",3,36.10376,"business"
"12258","HAgGoHAT9Ar98jjBvhucPA","Green Valley",14,"The Melting Pot",-115.1189425,"NV",4,36.0265303,"business"
"12261","gXrOoqHL_VDpOzli_DG1VA","Las Vegas",24,"Sapporo",-115.3042546,"NV",4,36.1139286,"business"
"12265","C95Ncylbuh02pS2DtWHOIA","Las Vegas",7,"Metropark",-115.170815,"NV",4.5,36.1274245,"business"
"12269","TzOTe6yecv99lZuKQ6fPfA","Las Vegas",326,"Raffles Cafe",-115.175557853809,"NV",3,36.0918847590248,"business"
