"","business_id","open","review_count","longitude","latitude","stars","attributes.PriceRange","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.classy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","metroArea"
"6599","F0BTBm-CXuBk8JWZsMuBKA",TRUE,68,-89.3872112,43.0748491,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6600","FB2jwdIRUzM_zxULDeT4Ww",TRUE,3,-89.3809833,43.0747365,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6601","fuDFCQQmKrzuroldPGip1A",TRUE,5,-89.370895,43.084599,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6602","7vna02kUki0igwOgF6YObg",TRUE,6,-89.38148820802,43.074553812713,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6603","jPuCOCHSIU_MtPidNl1PpA",TRUE,5,-89.3877674,43.0747693,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6604","GBgdaHOZrl6csfHS69MWyg",TRUE,34,-89.36347,43.084236,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6605","OXLegbUo6HA3DN3lBFTsUg",TRUE,81,-89.3906223,43.0749048,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6606","MRkKtODtC6p6weVE370vcw",TRUE,24,-89.391498,43.074578,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6607","F-AdB1lknzwNMurzMKiTzA",FALSE,3,-89.3862438,43.0747316,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6608","d0CenMtjZHYKFa4JntQoYg",TRUE,4,-89.394966,43.072826,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6609","ed5VpqG6NlI2_ALQpZ0lLA",TRUE,101,-89.3964056,43.0748824,4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6610","iopdE6KgGl8Jvcji-lybFA",TRUE,11,-89.3746080994606,43.0767142683688,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6611","KzE5pMcqJG0YI2VW28_pig",FALSE,4,-89.3650884,43.0884357,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6612","hfCB7lqu3QhoQDxTmhJnag",TRUE,4,-89.3894502,43.0709688,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6613","A3ZK7esn3oKG5O3OEWMHiw",TRUE,129,-89.3906972,43.0749068,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6614","XAbFbHhi2FlZ0sNSt3WJUw",FALSE,6,-89.3840124,43.0726898,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6615","bxlI2VDy2MnAaPwn25YKcA",TRUE,3,-89.3773017,43.0774763,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6616","Tjlj3DgQxXKKG4AmnbDnIA",TRUE,42,-89.3807764,43.0727765,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"MADISON"
"6617","vUknX2e4fwgShNb2c8sasQ",TRUE,35,-89.3813279,43.0747201,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6618","htkFIMGNHOLqmF0dtFCoiw",TRUE,21,-89.3639558,43.0834975,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6619","B5l15rsMZ1loL3Rz9BBlZA",TRUE,3,-89.368948,43.080883,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6620","QsMcaJ1a9otkJdUHtq3JRA",TRUE,8,-89.3675792,43.0811284,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6621","0wGWhZw81cIG7YjwghZhgw",TRUE,92,-89.396178,43.075159,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6622","6jR5_SvSQ3tEn9BzM-2x4w",TRUE,8,-89.392362,43.0748222,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6623","WDZYmOJUREgSuE9ZfL25mA",TRUE,12,-89.393135,43.074792,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6624","CogYonKuZ4NgOMzA-qu6cw",TRUE,7,-89.3925267,43.0748106,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6625","XpoBPNL7LBsYZXjVY_a98Q",TRUE,5,-89.390348,43.074921,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6626","KglkEgsfJwvi5FlVEeI_Rg",FALSE,3,-89.376057,43.0847415,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6627","cbmgAeDgxFil6lKadLehsA",TRUE,3,-89.391498,43.074578,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6628","Dn5JUcOKejakeuUwMlSR5Q",FALSE,18,-89.3811811,43.0750283,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6629","IgHkvKIzy6Zjx5NBA0i0ng",TRUE,35,-89.383933,43.0765831,3.5,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6630","Bz4XyeumLTsqS3Ysf3Dcyg",TRUE,6,-89.3869053,43.0746415,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6631","u7RUBFqBalXxFdlr0NKyBw",TRUE,4,-89.3937358,43.0748607,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6632","r2DtJRPrDnaMpliSJ9I9_w",FALSE,18,-89.376776,43.083656,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6633","xDfGoYjar-rG0v7UuIShdg",TRUE,21,-89.389852,43.073385,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6634","H-e74SghEFfIz_TdUS_2KQ",FALSE,9,-89.3950302,43.0736042,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6635","4dL8yzQu974eCtTI-V4Znw",TRUE,54,-89.3906,43.075287,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6636","rgSSCx0tb9AQyCkAvMSIoQ",FALSE,78,-89.3952074,43.0748606,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6637","bxrGCpJg-_l6YxsGO5Essg",TRUE,6,-89.3893356323242,43.0704765319824,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6638","zQwAa0sUQUnogE9uhKcGDA",TRUE,7,-89.3864125,43.0783208,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6639","KgJko4q5jewH8UD7n0eQIA",TRUE,11,-89.3943496,43.0731961,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6640","gTY17byiXTpHJ87RTf-7vw",TRUE,3,-89.361834,43.083383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6641","qY_CBBuxvIXf0tfZxNqPsQ",TRUE,29,-89.3676049,43.0811031,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6642","43Jej-sIqlpq9LUXKiYMGA",TRUE,3,-89.3858351,43.0752003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6643","rh61QuYb8Rs2SZOkaUoveA",TRUE,12,-89.39176,43.074365,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6644","s4Juaxp_7gziJj1DXr2JGg",TRUE,9,-89.3807502,43.0726496,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6645","JtSgAvhABBBxhXKujHHxBA",FALSE,12,-89.3907598,43.0749538,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6646","QFMHjSUt08y0c98SA3aBrA",TRUE,35,-89.393135,43.074792,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6647","3WYYCZq4spbRviIFN7dkJw",FALSE,14,-89.38461,43.072439,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6648","hamtXHWojyMro1JAOycalQ",TRUE,58,-89.3806495,43.0726974,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6649","kj2jl-pQET8E9A1YVezyHg",TRUE,75,-89.3929474,43.0748325,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6650","m79L5WLftprDSKdXEtdrIg",TRUE,100,-89.395948,43.074776,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6651","DR4xcr3eJ0vfYRomvx036w",TRUE,79,-89.3745656,43.076604,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6652","6vDyQZJAqkVRi8vNSLGkBg",TRUE,12,-89.3970544,43.0748898,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6653","TL8mMCzr57CRrOLXGbxk_g",TRUE,12,-89.397536,43.074593,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6654","yTQjQZzY8fsJ6F9n6nhSrA",TRUE,8,-89.3920874,43.0746663,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6655","-OPW-SzOLo98aCUUEVqK7w",TRUE,4,-89.3877893,43.0746678,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6656","VB-tzuBR6BxMzOkY_cOpwQ",TRUE,105,-89.3745656,43.076604,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6657","wpoALFaOLjQU6sc67eiryA",TRUE,7,-89.3922495,43.0747385,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6658","oPy0Tl_2FDz0xmzdZJWLnw",FALSE,6,-89.394324,43.0751289,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6659","j6UXMSx_uqXdvUi-kaOJXA",FALSE,4,-89.376339,43.079268,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6660","fGQg-IaVTk1vCwbyh-_n-g",TRUE,26,-89.3892608,43.0748931,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6661","PRApz0sNhLlb6JaJErKcvw",TRUE,9,-89.4168672,43.064973,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6662","NnZKF0QI8KvwYSIXsDGxew",TRUE,23,-89.3870431,43.0742918,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6663","p5t72ECxsXFUn7pgoukf8g",TRUE,3,-89.3953453,43.0732052,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6664","wS6Qh5NkoPKDwjA_vbUcfg",TRUE,34,-89.3948095,43.0739057,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6665","nisE3lGuzeEWY2KXMGbYNg",FALSE,5,-89.3834751,43.0767471,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6666","OvGPF8f2veMVXf-gbYXfcg",TRUE,5,-89.3777931,43.0748717,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6667","G7Izuj1bwMFSJMQwM8YP6A",TRUE,26,-89.3881624,43.0747303,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6668","e-YQOv0Uid6uzCz23yCyXw",TRUE,32,-89.3683492,43.0806319,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6669","Gu87BaXltz6qMyaNUdTHEw",TRUE,4,-89.3820435,43.0779669,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6670","Fuzyw-fRAEhFPcBmSgEmkA",TRUE,3,-89.3905158,43.0728511,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6671","nbpY3tbPrAksoqOrYwlx7Q",FALSE,68,-89.3952452,43.0748682,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6672","eUTiheQqErF2FbojgqxpRA",TRUE,5,-89.3816712,43.0772992,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6673","yH6iIl_4jzNF44L3HUZ3AQ",FALSE,4,-89.394958,43.075141,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6674","TI0aHZioxrosjIqLCB4Lqw",FALSE,38,-89.3905332,43.0749039,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6675","mZwmzhI1U_xXVpMRSaItIQ",TRUE,15,-89.3910976,43.0749108,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6676","wXri8QF92KOYe2INyca0yQ",TRUE,19,-89.396101,43.0735699,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6677","3P6IQFwMyH2FE4msc5WM7w",TRUE,6,-89.363123,43.090296,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6678","2vsPceME9rHNZ9OkR5zrpg",TRUE,40,-89.3821935,43.0745668,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6679","5-zorZMowhrM6fEMOCAGqg",FALSE,12,-89.394834,43.075139,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6680","Q4oFbp3XgQXdHz3fR4N_Vw",TRUE,3,-89.395237,43.073355,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6681","4TOVkJj25k-Sm0CTRcvkaw",TRUE,51,-89.394564,43.075134,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6682","vZkR7xkqtzcK7klbD--Rug",TRUE,55,-89.395596362545,43.074144132482,2.5,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6683","fEX1IcPNrhJAdwk4DgyVVw",TRUE,228,-89.38434,43.07243,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"MADISON"
"6684","vOCmoA6cvhlA5bcATzUR0g",FALSE,48,-89.3862483,43.0747317,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6685","yRPXTsgpXdiaRuYJ2akQ9w",TRUE,5,-89.3806763,43.0743894,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6686","LLR8iqKn7nmfwXWl1S13Lw",TRUE,47,-89.3927199,43.0747496,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6687","vuWwfljq41Yov7TucPDbFw",TRUE,5,-89.393135,43.074792,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6688","upKjWj5qf-wcZOgf-4XKIQ",TRUE,9,-89.3897099,43.07836,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6689","mygl9lptIc4p1kPYnWSncA",TRUE,9,-89.393363,43.0750305,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6690","Rygjh3Lqy8r6LvnTnELOJw",TRUE,26,-89.3152994,43.0840707,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6691","c1cGCn1syl9_c6XKEu4Mhg",TRUE,12,-89.390867,43.0747145,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6692","HOMBFwgPLC_Wc9k7Obo7OQ",TRUE,40,-89.360907,43.0855462,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6693","0pXk2JkijBpi2Iz0D5pFXA",FALSE,92,-89.3951624,43.0748598,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6694","FcmegKpfN3-URlKGgbSyKg",TRUE,31,-89.3842598,43.0773708,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6695","8T62y41_xnOqh8dCaDGEmA",TRUE,4,-89.3892608,43.0748931,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6696","CLW4LJCYbAkwlgNWB2rVbQ",TRUE,44,-89.391421,43.0681872,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6697","SCkHO3E2ulcal8YhxucgyQ",TRUE,3,-89.3925296,43.0749828,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6698","oPsn2zSMchH0I4AuiiH5Qw",TRUE,15,-89.3699592,43.0794677,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6699","EBF9x0PFZezvFhV4olMW-g",FALSE,23,-89.3902130126953,43.079273223877,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6700","uI6ULMaiOOBGJkWtIKtRMQ",TRUE,5,-89.3933,43.071756,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6701","rEhQS9FjkisGu4v0FgDDEg",TRUE,11,-89.3889731,43.0746786,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6702","2qF0zck7dlPnB1X6asJBXw",TRUE,19,-89.3929005,43.0741857,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6703","hSl4HdPdu6ohwFKJPfj93A",TRUE,124,-89.3956356,43.0728935,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6704","d6XyDGhXXW_KlxtiWz7hew",TRUE,23,-89.361932,43.084566,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6705","jsmGUmgbyAoLOmDq1gF6Aw",TRUE,12,-89.3609819,43.0857461,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6706","uwjl8UJhUINe_RwbgZsgsg",FALSE,12,-89.3937426,43.0749334,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6707","cTuhBA_w1wtYLo3AKoGYRA",TRUE,34,-89.3862123,43.0747308,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6708","XfIOLkocJrlKku0mZFZQkw",TRUE,6,-89.3940385,43.0749325,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6709","IzzdbZmf8WJ488StO4DnKQ",TRUE,4,-89.3970483,43.0748912,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6710","CQDpilFXuke4O2lt8-WeZA",FALSE,10,-89.3912776,43.0740264,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6711","ooJW9myvGU9dPbHAZ1lGtg",TRUE,6,-89.3635525,43.083337,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6712","DTU4KeFL7HPzX_gPyhr3Qw",TRUE,13,-89.369887,43.084228,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6713","QxXxClmpVcsVlpv3Pvn4mA",TRUE,9,-89.396961,43.075113,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6714","_NW61hsQvk7u2E_xWiWyMQ",TRUE,7,-89.392125,43.0672802,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6715","mfg_CS6IXZwfeUGGWKRUrg",TRUE,11,-89.3889295,43.07484,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6716","yRm55eEPgnj2_0XoHyLDVg",TRUE,14,-89.395657,43.075514,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6717","R3taguNpzCJ4DRHrqWDkhg",TRUE,5,-89.3787036,43.0791328,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6718","YL29e6T9g_gOMJbkd7OKeQ",FALSE,9,-89.395391,43.074488,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6719","k31Dhlp0nzyu8NrQRR0r0g",TRUE,9,-89.3899753,43.0745296,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6720","KX56UG1Er2lNDQKUs9AdCw",TRUE,6,-89.382301,43.076563,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6721","dpuSL_nJzRpeQaP5MK9tCQ",TRUE,4,-89.3865836,43.0756129,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6722","DZV4_RtUL6hlreDupspxpQ",TRUE,70,-89.3865836,43.0756129,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6723","BcaG79yRTstTnmdz7e5l8g",TRUE,6,-89.3949342,43.0738166,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6724","PWV065_hIv34Oxe_IssH-w",TRUE,4,-89.490844,43.054562,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6725","_z9UrC5hCTBK1JIgQD0YDw",TRUE,34,-89.3893921,43.0747807,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6726","R-uBWKTDv8FS3Scskr6UCA",FALSE,37,-89.394445,43.075131,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6727","TmtKFFtFgtgbT_vv14R03w",TRUE,5,-89.36984,43.085271,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6728","aP9wnNPiOIWCyk27ZTeRqQ",TRUE,83,-89.3694529,43.085589,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6729","ejSXZ1-RcwNZdjghjTY_pg",TRUE,3,-89.3608082,43.0856215,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6730","bjUxKTk6JOf7OP4kaD4Ktw",TRUE,3,-89.362478,43.087069,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6731","jMuL6rhpAMlZUjxCRhoszg",TRUE,56,-89.3816412,43.0744043,3.5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"MADISON"
"6732","GBfdZmhW-o-y_ibUh-A30A",TRUE,16,-89.3949369,43.0733094,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6733","l-hEQHJbZfTcxZBNNMOduQ",TRUE,4,-89.3945284,43.0670885,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6734","0Y-DGPgUpUD-_6_l_q-iOw",TRUE,3,-89.3883367,43.0748802,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6735","ra84MHFuTnIX6metymk6zg",TRUE,8,-89.396619,43.075166,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6736","06R9xljRMJQDjAd-bgnEew",FALSE,6,-89.376339,43.079268,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6737","Nn1Bh7-TnLcYJ1lfdSutDg",TRUE,4,-89.3905648,43.0747869,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6738","kU1m4Pg2CXd21cIvCZjekg",TRUE,3,-89.37694,43.080346,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6739","ZVCdIgZhGgnGBdzt2Y0Iiw",TRUE,57,-89.3766298,43.0759921,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6740","IVPXZZXklwOc5cbZV-mLRg",FALSE,37,-89.3798031,43.07384,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6741","IS7OgA06mNbb3PKfPAeK7Q",TRUE,12,-89.3953528,43.0748714,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6742","9JCrzYOG4saIMG87sMGnQw",TRUE,4,-89.3906035,43.0743102,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6743","nX6u04km5inbGEbgnaJ-8Q",TRUE,30,-89.3964994,43.0748848,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6744","Wv7AqSOOnMR676h3bZWyJw",TRUE,23,-89.388534,43.074998,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
"6745","slyBpcL9O_pU1ljR5tCBxQ",TRUE,26,-89.3950143,43.0748657,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MADISON"
"6746","QqHl5Z0p8eAWxWxcTtaWkw",TRUE,18,-89.38027,43.071445,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6747","og3FXunNd_U3EmwJNpEFyQ",TRUE,8,-89.3862694,43.0746778,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6748","tle6nD07KGkC2qZHRFzINg",TRUE,11,-89.3873442,43.0739581,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6749","1fEAzQEmNN1bfXUtgPJZpg",TRUE,5,-89.3859865,43.0751603,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6750","c988uFe1-6Xix-vUTd9rMQ",TRUE,4,-89.4009212,43.0652193,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MADISON"
"6751","M9hINQo_GnEenib_3wA33Q",TRUE,28,-89.3854146,43.0753803,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"MADISON"
